dayDate,ageGroup,verified,verifiedNormalized,avgVerifiedAmount7Days
2021-10-29T00:00:00.000Z,0-4,37,4.69,32
2021-10-29T00:00:00.000Z,5-11,36,2.91,51
2021-10-29T00:00:00.000Z,12-15,11,1.73,13
2021-10-29T00:00:00.000Z,16-19,11,1.86,11
2021-10-30T00:00:00.000Z,0-4,6,0.76,31
2021-10-30T00:00:00.000Z,5-11,7,0.57,48
2021-10-30T00:00:00.000Z,12-15,4,0.63,13
2021-10-30T00:00:00.000Z,16-19,8,1.35,11
2021-10-31T00:00:00.000Z,0-4,17,2.15,29
2021-10-31T00:00:00.000Z,5-11,29,2.34,39
2021-10-31T00:00:00.000Z,12-15,5,0.79,11
2021-10-31T00:00:00.000Z,16-19,6,1.01,10
2021-11-01T00:00:00.000Z,0-4,12,1.52,24
2021-11-01T00:00:00.000Z,5-11,34,2.75,34
2021-11-01T00:00:00.000Z,12-15,9,1.42,10
2021-11-01T00:00:00.000Z,16-19,11,1.86,11
2021-11-02T00:00:00.000Z,0-4,20,2.53,22
2021-11-02T00:00:00.000Z,5-11,27,2.18,32
2021-11-02T00:00:00.000Z,12-15,11,1.73,9
2021-11-02T00:00:00.000Z,16-19,9,1.52,10
2021-11-03T00:00:00.000Z,0-4,25,3.17,21
2021-11-03T00:00:00.000Z,5-11,26,2.1,30
2021-11-03T00:00:00.000Z,12-15,6,0.94,7
2021-11-03T00:00:00.000Z,16-19,11,1.86,9
2021-11-04T00:00:00.000Z,0-4,18,2.28,19
2021-11-04T00:00:00.000Z,5-11,27,2.18,26
2021-11-04T00:00:00.000Z,12-15,5,0.79,7
2021-11-04T00:00:00.000Z,16-19,4,0.68,8
2021-11-05T00:00:00.000Z,0-4,21,2.66,17
2021-11-05T00:00:00.000Z,5-11,29,2.34,25
2021-11-05T00:00:00.000Z,12-15,8,1.26,6
2021-11-05T00:00:00.000Z,16-19,5,0.85,7
2021-11-06T00:00:00.000Z,0-4,7,0.89,17
2021-11-06T00:00:00.000Z,5-11,14,1.13,26
2021-11-06T00:00:00.000Z,12-15,3,0.47,6
2021-11-06T00:00:00.000Z,16-19,4,0.68,7
2021-11-07T00:00:00.000Z,0-4,17,2.15,17
2021-11-07T00:00:00.000Z,5-11,26,2.1,26
2021-11-07T00:00:00.000Z,12-15,5,0.79,6
2021-11-07T00:00:00.000Z,16-19,6,1.01,7
2021-11-08T00:00:00.000Z,0-4,16,2.03,17
2021-11-08T00:00:00.000Z,5-11,37,2.99,26
2021-11-08T00:00:00.000Z,12-15,14,2.2,7
2021-11-08T00:00:00.000Z,16-19,6,1.01,6
2021-11-09T00:00:00.000Z,0-4,17,2.15,17
2021-11-09T00:00:00.000Z,5-11,29,2.34,26
2021-11-09T00:00:00.000Z,12-15,7,1.1,6
2021-11-09T00:00:00.000Z,16-19,4,0.68,5
2021-11-10T00:00:00.000Z,0-4,17,2.15,16
2021-11-10T00:00:00.000Z,5-11,29,2.34,27
2021-11-10T00:00:00.000Z,12-15,7,1.1,7
2021-11-10T00:00:00.000Z,16-19,11,1.86,5
2021-11-11T00:00:00.000Z,0-4,17,2.15,16
2021-11-11T00:00:00.000Z,5-11,33,2.67,28
2021-11-11T00:00:00.000Z,12-15,8,1.26,7
2021-11-11T00:00:00.000Z,16-19,3,0.51,5
2021-11-12T00:00:00.000Z,0-4,15,1.9,15
2021-11-12T00:00:00.000Z,5-11,24,1.94,27
2021-11-12T00:00:00.000Z,12-15,2,0.31,6
2021-11-12T00:00:00.000Z,16-19,4,0.68,5
2021-11-13T00:00:00.000Z,0-4,7,0.89,15
2021-11-13T00:00:00.000Z,5-11,13,1.05,27
2021-11-13T00:00:00.000Z,12-15,6,0.94,7
2021-11-13T00:00:00.000Z,16-19,3,0.51,5
2021-11-14T00:00:00.000Z,0-4,15,1.9,14
2021-11-14T00:00:00.000Z,5-11,29,2.34,27
2021-11-14T00:00:00.000Z,12-15,9,1.42,7
2021-11-14T00:00:00.000Z,16-19,4,0.68,5
2021-11-15T00:00:00.000Z,0-4,22,2.79,15
2021-11-15T00:00:00.000Z,5-11,28,2.26,26
2021-11-15T00:00:00.000Z,12-15,7,1.1,6
2021-11-15T00:00:00.000Z,16-19,12,2.03,5
2021-11-16T00:00:00.000Z,0-4,12,1.52,15
2021-11-16T00:00:00.000Z,5-11,38,3.07,27
2021-11-16T00:00:00.000Z,12-15,7,1.1,6
2021-11-16T00:00:00.000Z,16-19,8,1.35,6
2021-11-17T00:00:00.000Z,0-4,12,1.52,14
2021-11-17T00:00:00.000Z,5-11,27,2.18,27
2021-11-17T00:00:00.000Z,12-15,8,1.26,6
2021-11-17T00:00:00.000Z,16-19,6,1.01,5
2021-11-18T00:00:00.000Z,0-4,22,2.79,15
2021-11-18T00:00:00.000Z,5-11,32,2.58,27
2021-11-18T00:00:00.000Z,12-15,7,1.1,6
2021-11-18T00:00:00.000Z,16-19,6,1.01,6
2021-11-19T00:00:00.000Z,0-4,19,2.41,15
2021-11-19T00:00:00.000Z,5-11,35,2.83,28
2021-11-19T00:00:00.000Z,12-15,5,0.79,7
2021-11-19T00:00:00.000Z,16-19,8,1.35,6
2021-11-20T00:00:00.000Z,0-4,4,0.51,15
2021-11-20T00:00:00.000Z,5-11,13,1.05,28
2021-11-20T00:00:00.000Z,12-15,4,0.63,6
2021-11-20T00:00:00.000Z,16-19,1,0.17,6
2021-11-21T00:00:00.000Z,0-4,11,1.39,14
2021-11-21T00:00:00.000Z,5-11,27,2.18,28
2021-11-21T00:00:00.000Z,12-15,4,0.63,6
2021-11-21T00:00:00.000Z,16-19,3,0.51,6
2021-11-22T00:00:00.000Z,0-4,32,4.05,16
2021-11-22T00:00:00.000Z,5-11,48,3.88,31
2021-11-22T00:00:00.000Z,12-15,7,1.1,6
2021-11-22T00:00:00.000Z,16-19,6,1.01,5
2021-11-23T00:00:00.000Z,0-4,26,3.29,18
2021-11-23T00:00:00.000Z,5-11,42,3.39,32
2021-11-23T00:00:00.000Z,12-15,3,0.47,5
2021-11-23T00:00:00.000Z,16-19,5,0.85,5
2021-11-24T00:00:00.000Z,0-4,22,2.79,19
2021-11-24T00:00:00.000Z,5-11,40,3.23,33
2021-11-24T00:00:00.000Z,12-15,7,1.1,5
2021-11-24T00:00:00.000Z,16-19,4,0.68,4
2021-11-25T00:00:00.000Z,0-4,16,2.03,18
2021-11-25T00:00:00.000Z,5-11,37,2.99,34
2021-11-25T00:00:00.000Z,12-15,9,1.42,5
2021-11-25T00:00:00.000Z,16-19,9,1.52,5
2021-11-26T00:00:00.000Z,0-4,30,3.8,20
2021-11-26T00:00:00.000Z,5-11,33,2.67,34
2021-11-26T00:00:00.000Z,12-15,7,1.1,5
2021-11-26T00:00:00.000Z,16-19,5,0.85,4
2021-11-27T00:00:00.000Z,0-4,3,0.38,20
2021-11-27T00:00:00.000Z,5-11,10,0.81,33
2021-11-27T00:00:00.000Z,12-15,6,0.94,6
2021-11-27T00:00:00.000Z,16-19,0,0,4
2021-11-28T00:00:00.000Z,0-4,18,2.28,21
2021-11-28T00:00:00.000Z,5-11,35,2.83,35
2021-11-28T00:00:00.000Z,12-15,9,1.42,6
2021-11-28T00:00:00.000Z,16-19,4,0.68,4
2021-11-29T00:00:00.000Z,0-4,22,2.79,19
2021-11-29T00:00:00.000Z,5-11,38,3.07,33
2021-11-29T00:00:00.000Z,12-15,15,2.36,8
2021-11-29T00:00:00.000Z,16-19,4,0.68,4
2021-11-30T00:00:00.000Z,0-4,25,3.17,19
2021-11-30T00:00:00.000Z,5-11,41,3.31,33
2021-11-30T00:00:00.000Z,12-15,8,1.26,8
2021-11-30T00:00:00.000Z,16-19,6,1.01,4
2021-12-01T00:00:00.000Z,0-4,17,2.15,18
2021-12-01T00:00:00.000Z,5-11,41,3.31,33
2021-12-01T00:00:00.000Z,12-15,7,1.1,8
2021-12-01T00:00:00.000Z,16-19,10,1.69,5
2021-12-02T00:00:00.000Z,0-4,18,2.28,19
2021-12-02T00:00:00.000Z,5-11,41,3.31,34
2021-12-02T00:00:00.000Z,12-15,12,1.89,9
2021-12-02T00:00:00.000Z,16-19,12,2.03,5
2021-12-03T00:00:00.000Z,0-4,10,1.27,16
2021-12-03T00:00:00.000Z,5-11,42,3.39,35
2021-12-03T00:00:00.000Z,12-15,6,0.94,9
2021-12-03T00:00:00.000Z,16-19,1,0.17,5
2021-12-04T00:00:00.000Z,0-4,7,0.89,16
2021-12-04T00:00:00.000Z,5-11,16,1.29,36
2021-12-04T00:00:00.000Z,12-15,6,0.94,9
2021-12-04T00:00:00.000Z,16-19,3,0.51,5
2021-12-05T00:00:00.000Z,0-4,12,1.52,15
2021-12-05T00:00:00.000Z,5-11,51,4.12,38
2021-12-05T00:00:00.000Z,12-15,11,1.73,9
2021-12-05T00:00:00.000Z,16-19,8,1.35,6
2021-12-06T00:00:00.000Z,0-4,31,3.93,17
2021-12-06T00:00:00.000Z,5-11,88,7.11,45
2021-12-06T00:00:00.000Z,12-15,14,2.2,9
2021-12-06T00:00:00.000Z,16-19,5,0.85,6
2021-12-07T00:00:00.000Z,0-4,32,4.05,18
2021-12-07T00:00:00.000Z,5-11,142,11.47,60
2021-12-07T00:00:00.000Z,12-15,15,2.36,10
2021-12-07T00:00:00.000Z,16-19,10,1.69,7
2021-12-08T00:00:00.000Z,0-4,31,3.93,20
2021-12-08T00:00:00.000Z,5-11,115,9.29,70
2021-12-08T00:00:00.000Z,12-15,20,3.14,12
2021-12-08T00:00:00.000Z,16-19,7,1.18,6
2021-12-09T00:00:00.000Z,0-4,41,5.19,23
2021-12-09T00:00:00.000Z,5-11,58,4.68,73
2021-12-09T00:00:00.000Z,12-15,13,2.04,12
2021-12-09T00:00:00.000Z,16-19,8,1.35,6
2021-12-10T00:00:00.000Z,0-4,35,4.43,27
2021-12-10T00:00:00.000Z,5-11,65,5.25,76
2021-12-10T00:00:00.000Z,12-15,13,2.04,13
2021-12-10T00:00:00.000Z,16-19,8,1.35,7
2021-12-11T00:00:00.000Z,0-4,8,1.01,27
2021-12-11T00:00:00.000Z,5-11,24,1.94,77
2021-12-11T00:00:00.000Z,12-15,4,0.63,12
2021-12-11T00:00:00.000Z,16-19,2,0.34,6
2021-12-12T00:00:00.000Z,0-4,23,2.91,28
2021-12-12T00:00:00.000Z,5-11,40,3.23,76
2021-12-12T00:00:00.000Z,12-15,7,1.1,12
2021-12-12T00:00:00.000Z,16-19,5,0.85,6
2021-12-13T00:00:00.000Z,0-4,46,5.83,30
2021-12-13T00:00:00.000Z,5-11,60,4.85,72
2021-12-13T00:00:00.000Z,12-15,9,1.42,11
2021-12-13T00:00:00.000Z,16-19,14,2.37,7
2021-12-14T00:00:00.000Z,0-4,22,2.79,29
2021-12-14T00:00:00.000Z,5-11,29,2.34,55
2021-12-14T00:00:00.000Z,12-15,8,1.26,10
2021-12-14T00:00:00.000Z,16-19,7,1.18,7
2021-12-15T00:00:00.000Z,0-4,24,3.04,28
2021-12-15T00:00:00.000Z,5-11,41,3.31,45
2021-12-15T00:00:00.000Z,12-15,5,0.79,8
2021-12-15T00:00:00.000Z,16-19,32,5.41,10
2021-12-16T00:00:00.000Z,0-4,18,2.28,25
2021-12-16T00:00:00.000Z,5-11,46,3.72,43
2021-12-16T00:00:00.000Z,12-15,12,1.89,8
2021-12-16T00:00:00.000Z,16-19,16,2.71,12
2021-12-17T00:00:00.000Z,0-4,20,2.53,23
2021-12-17T00:00:00.000Z,5-11,34,2.75,39
2021-12-17T00:00:00.000Z,12-15,13,2.04,8
2021-12-17T00:00:00.000Z,16-19,17,2.87,13
2021-12-18T00:00:00.000Z,0-4,7,0.89,22
2021-12-18T00:00:00.000Z,5-11,12,0.97,37
2021-12-18T00:00:00.000Z,12-15,3,0.47,8
2021-12-18T00:00:00.000Z,16-19,3,0.51,13
2021-12-19T00:00:00.000Z,0-4,27,3.42,23
2021-12-19T00:00:00.000Z,5-11,31,2.5,36
2021-12-19T00:00:00.000Z,12-15,8,1.26,8
2021-12-19T00:00:00.000Z,16-19,43,7.27,18
2021-12-20T00:00:00.000Z,0-4,23,2.91,20
2021-12-20T00:00:00.000Z,5-11,64,5.17,36
2021-12-20T00:00:00.000Z,12-15,15,2.36,9
2021-12-20T00:00:00.000Z,16-19,25,4.23,20
2021-12-21T00:00:00.000Z,0-4,31,3.93,21
2021-12-21T00:00:00.000Z,5-11,39,3.15,38
2021-12-21T00:00:00.000Z,12-15,14,2.2,10
2021-12-21T00:00:00.000Z,16-19,14,2.37,21
2021-12-22T00:00:00.000Z,0-4,39,4.94,23
2021-12-22T00:00:00.000Z,5-11,49,3.96,39
2021-12-22T00:00:00.000Z,12-15,15,2.36,11
2021-12-22T00:00:00.000Z,16-19,29,4.9,21
2021-12-23T00:00:00.000Z,0-4,38,4.81,26
2021-12-23T00:00:00.000Z,5-11,65,5.25,42
2021-12-23T00:00:00.000Z,12-15,24,3.77,13
2021-12-23T00:00:00.000Z,16-19,39,6.6,24
2021-12-24T00:00:00.000Z,0-4,58,7.35,31
2021-12-24T00:00:00.000Z,5-11,65,5.25,46
2021-12-24T00:00:00.000Z,12-15,21,3.3,14
2021-12-24T00:00:00.000Z,16-19,57,9.64,30
2021-12-25T00:00:00.000Z,0-4,12,1.52,32
2021-12-25T00:00:00.000Z,5-11,30,2.42,49
2021-12-25T00:00:00.000Z,12-15,10,1.57,15
2021-12-25T00:00:00.000Z,16-19,18,3.04,32
2021-12-26T00:00:00.000Z,0-4,34,4.31,33
2021-12-26T00:00:00.000Z,5-11,56,4.52,52
2021-12-26T00:00:00.000Z,12-15,31,4.87,18
2021-12-26T00:00:00.000Z,16-19,22,3.72,29
2021-12-27T00:00:00.000Z,0-4,94,11.91,43
2021-12-27T00:00:00.000Z,5-11,120,9.69,60
2021-12-27T00:00:00.000Z,12-15,35,5.5,21
2021-12-27T00:00:00.000Z,16-19,64,10.82,34
2021-12-28T00:00:00.000Z,0-4,72,9.12,49
2021-12-28T00:00:00.000Z,5-11,124,10.01,72
2021-12-28T00:00:00.000Z,12-15,47,7.39,26
2021-12-28T00:00:00.000Z,16-19,78,13.19,43
2021-12-29T00:00:00.000Z,0-4,65,8.23,53
2021-12-29T00:00:00.000Z,5-11,187,15.1,92
2021-12-29T00:00:00.000Z,12-15,59,9.28,32
2021-12-29T00:00:00.000Z,16-19,73,12.35,50
2021-12-30T00:00:00.000Z,0-4,97,12.29,61
2021-12-30T00:00:00.000Z,5-11,262,21.16,120
2021-12-30T00:00:00.000Z,12-15,76,11.95,39
2021-12-30T00:00:00.000Z,16-19,105,17.76,59
2021-12-31T00:00:00.000Z,0-4,99,12.54,67
2021-12-31T00:00:00.000Z,5-11,316,25.52,156
2021-12-31T00:00:00.000Z,12-15,104,16.35,51
2021-12-31T00:00:00.000Z,16-19,108,18.26,66
2022-01-01T00:00:00.000Z,0-4,99,12.54,80
2022-01-01T00:00:00.000Z,5-11,205,16.56,181
2022-01-01T00:00:00.000Z,12-15,59,9.28,58
2022-01-01T00:00:00.000Z,16-19,63,10.65,73
2022-01-02T00:00:00.000Z,0-4,146,18.5,96
2022-01-02T00:00:00.000Z,5-11,401,32.39,230
2022-01-02T00:00:00.000Z,12-15,131,20.6,73
2022-01-02T00:00:00.000Z,16-19,119,20.12,87
2022-01-03T00:00:00.000Z,0-4,182,23.06,108
2022-01-03T00:00:00.000Z,5-11,500,40.38,285
2022-01-03T00:00:00.000Z,12-15,183,28.77,94
2022-01-03T00:00:00.000Z,16-19,190,32.13,105
2022-01-04T00:00:00.000Z,0-4,225,28.5,130
2022-01-04T00:00:00.000Z,5-11,564,45.55,347
2022-01-04T00:00:00.000Z,12-15,255,40.1,123
2022-01-04T00:00:00.000Z,16-19,244,41.26,128
2022-01-05T00:00:00.000Z,0-4,307,38.89,165
2022-01-05T00:00:00.000Z,5-11,806,65.09,436
2022-01-05T00:00:00.000Z,12-15,341,53.62,164
2022-01-05T00:00:00.000Z,16-19,407,68.83,176
2022-01-06T00:00:00.000Z,0-4,342,43.33,200
2022-01-06T00:00:00.000Z,5-11,1077,86.98,552
2022-01-06T00:00:00.000Z,12-15,386,60.69,208
2022-01-06T00:00:00.000Z,16-19,604,102.14,247
2022-01-07T00:00:00.000Z,0-4,534,67.65,262
2022-01-07T00:00:00.000Z,5-11,1702,137.46,750
2022-01-07T00:00:00.000Z,12-15,627,98.59,283
2022-01-07T00:00:00.000Z,16-19,835,141.21,351
2022-01-08T00:00:00.000Z,0-4,570,72.21,329
2022-01-08T00:00:00.000Z,5-11,2129,171.94,1025
2022-01-08T00:00:00.000Z,12-15,726,114.16,378
2022-01-08T00:00:00.000Z,16-19,1128,190.76,503
2022-01-09T00:00:00.000Z,0-4,949,120.22,444
2022-01-09T00:00:00.000Z,5-11,3283,265.14,1437
2022-01-09T00:00:00.000Z,12-15,1084,170.45,514
2022-01-09T00:00:00.000Z,16-19,1670,282.41,725
2022-01-10T00:00:00.000Z,0-4,1372,173.81,614
2022-01-10T00:00:00.000Z,5-11,4514,364.56,2010
2022-01-10T00:00:00.000Z,12-15,1621,254.89,720
2022-01-10T00:00:00.000Z,16-19,2208,373.39,1013
2022-01-11T00:00:00.000Z,0-4,1609,203.83,811
2022-01-11T00:00:00.000Z,5-11,5526,446.3,2719
2022-01-11T00:00:00.000Z,12-15,1652,259.76,919
2022-01-11T00:00:00.000Z,16-19,2360,399.1,1316
2022-01-12T00:00:00.000Z,0-4,1837,232.72,1030
2022-01-12T00:00:00.000Z,5-11,5753,464.63,3426
2022-01-12T00:00:00.000Z,12-15,1673,263.06,1109
2022-01-12T00:00:00.000Z,16-19,2213,374.24,1574
2022-01-13T00:00:00.000Z,0-4,1906,241.46,1253
2022-01-13T00:00:00.000Z,5-11,6197,500.49,4157
2022-01-13T00:00:00.000Z,12-15,1731,272.18,1302
2022-01-13T00:00:00.000Z,16-19,2435,411.78,1835
2022-01-14T00:00:00.000Z,0-4,1904,241.2,1449
2022-01-14T00:00:00.000Z,5-11,5845,472.06,4749
2022-01-14T00:00:00.000Z,12-15,1524,239.63,1430
2022-01-14T00:00:00.000Z,16-19,1902,321.65,1988
2022-01-15T00:00:00.000Z,0-4,1964,248.8,1648
2022-01-15T00:00:00.000Z,5-11,6279,507.11,5342
2022-01-15T00:00:00.000Z,12-15,1543,242.62,1546
2022-01-15T00:00:00.000Z,16-19,2013,340.42,2114
2022-01-16T00:00:00.000Z,0-4,3204,405.89,1970
2022-01-16T00:00:00.000Z,5-11,9701,783.48,6259
2022-01-16T00:00:00.000Z,12-15,2308,362.91,1721
2022-01-16T00:00:00.000Z,16-19,2774,469.11,2272
2022-01-17T00:00:00.000Z,0-4,3894,493.3,2331
2022-01-17T00:00:00.000Z,5-11,10976,886.45,7182
2022-01-17T00:00:00.000Z,12-15,2635,414.33,1866
2022-01-17T00:00:00.000Z,16-19,2634,445.44,2333
2022-01-18T00:00:00.000Z,0-4,4271,541.06,2711
2022-01-18T00:00:00.000Z,5-11,11894,960.59,8092
2022-01-18T00:00:00.000Z,12-15,2742,431.15,2022
2022-01-18T00:00:00.000Z,16-19,2830,478.58,2400
2022-01-19T00:00:00.000Z,0-4,4493,569.18,3090
2022-01-19T00:00:00.000Z,5-11,12324,995.32,9030
2022-01-19T00:00:00.000Z,12-15,2834,445.62,2188
2022-01-19T00:00:00.000Z,16-19,2708,457.95,2470
2022-01-20T00:00:00.000Z,0-4,4504,570.58,3462
2022-01-20T00:00:00.000Z,5-11,11962,966.09,9854
2022-01-20T00:00:00.000Z,12-15,2712,426.43,2328
2022-01-20T00:00:00.000Z,16-19,2763,467.25,2517
2022-01-21T00:00:00.000Z,0-4,3753,475.44,3726
2022-01-21T00:00:00.000Z,5-11,9764,788.57,10414
2022-01-21T00:00:00.000Z,12-15,2215,348.29,2427
2022-01-21T00:00:00.000Z,16-19,2310,390.64,2576
2022-01-22T00:00:00.000Z,0-4,4411,558.8,4075
2022-01-22T00:00:00.000Z,5-11,11790,952.19,11201
2022-01-22T00:00:00.000Z,12-15,2294,360.71,2534
2022-01-22T00:00:00.000Z,16-19,2702,456.94,2674
2022-01-23T00:00:00.000Z,0-4,5437,688.77,4394
2022-01-23T00:00:00.000Z,5-11,14814,1196.42,11932
2022-01-23T00:00:00.000Z,12-15,3011,473.45,2634
2022-01-23T00:00:00.000Z,16-19,3426,579.37,2767
2022-01-24T00:00:00.000Z,0-4,5128,649.63,4571
2022-01-24T00:00:00.000Z,5-11,13467,1087.63,12287
2022-01-24T00:00:00.000Z,12-15,2759,433.82,2652
2022-01-24T00:00:00.000Z,16-19,2977,503.44,2816
2022-01-25T00:00:00.000Z,0-4,4729,599.08,4636
2022-01-25T00:00:00.000Z,5-11,11503,929.02,12232
2022-01-25T00:00:00.000Z,12-15,2442,383.98,2609
2022-01-25T00:00:00.000Z,16-19,2681,453.38,2795
2022-01-26T00:00:00.000Z,0-4,4137,524.08,4585
2022-01-26T00:00:00.000Z,5-11,9646,779.04,11849
2022-01-26T00:00:00.000Z,12-15,1977,310.86,2487
2022-01-26T00:00:00.000Z,16-19,2290,387.26,2735
2022-01-27T00:00:00.000Z,0-4,3984,504.7,4511
2022-01-27T00:00:00.000Z,5-11,9480,765.63,11494
2022-01-27T00:00:00.000Z,12-15,1644,258.5,2334
2022-01-27T00:00:00.000Z,16-19,1819,307.61,2600
2022-01-28T00:00:00.000Z,0-4,3609,457.2,4490
2022-01-28T00:00:00.000Z,5-11,7972,643.84,11238
2022-01-28T00:00:00.000Z,12-15,1440,226.43,2223
2022-01-28T00:00:00.000Z,16-19,1756,296.96,2521
2022-01-29T00:00:00.000Z,0-4,3485,441.49,4358
2022-01-29T00:00:00.000Z,5-11,7929,640.37,10687
2022-01-29T00:00:00.000Z,12-15,1348,211.96,2088
2022-01-29T00:00:00.000Z,16-19,1995,337.37,2420
2022-01-30T00:00:00.000Z,0-4,6046,765.92,4445
2022-01-30T00:00:00.000Z,5-11,14739,1190.36,10676
2022-01-30T00:00:00.000Z,12-15,2184,343.41,1970
2022-01-30T00:00:00.000Z,16-19,2531,428.02,2292
2022-01-31T00:00:00.000Z,0-4,4644,588.31,4376
2022-01-31T00:00:00.000Z,5-11,10862,877.25,10304
2022-01-31T00:00:00.000Z,12-15,1927,303,1851
2022-01-31T00:00:00.000Z,16-19,2179,368.49,2178
2022-02-01T00:00:00.000Z,0-4,4185,530.16,4298
2022-02-01T00:00:00.000Z,5-11,9831,793.98,10065
2022-02-01T00:00:00.000Z,12-15,1658,260.7,1739
2022-02-01T00:00:00.000Z,16-19,1843,311.67,2059
2022-02-02T00:00:00.000Z,0-4,5198,658.49,4450
2022-02-02T00:00:00.000Z,5-11,12396,1001.14,10458
2022-02-02T00:00:00.000Z,12-15,1746,274.54,1706
2022-02-02T00:00:00.000Z,16-19,1606,271.59,1961
2022-02-03T00:00:00.000Z,0-4,3039,384.99,4315
2022-02-03T00:00:00.000Z,5-11,6683,539.74,10058
2022-02-03T00:00:00.000Z,12-15,1173,184.44,1639
2022-02-03T00:00:00.000Z,16-19,1233,208.51,1877
2022-02-04T00:00:00.000Z,0-4,1781,225.62,4054
2022-02-04T00:00:00.000Z,5-11,3956,319.5,9485
2022-02-04T00:00:00.000Z,12-15,688,108.18,1532
2022-02-04T00:00:00.000Z,16-19,825,139.52,1744
2022-02-05T00:00:00.000Z,0-4,1692,214.35,3797
2022-02-05T00:00:00.000Z,5-11,4201,339.28,8952
2022-02-05T00:00:00.000Z,12-15,537,84.44,1416
2022-02-05T00:00:00.000Z,16-19,986,166.74,1600
2022-02-06T00:00:00.000Z,0-4,3176,402.34,3387
2022-02-06T00:00:00.000Z,5-11,8193,661.69,8017
2022-02-06T00:00:00.000Z,12-15,1251,196.71,1282
2022-02-06T00:00:00.000Z,16-19,1157,195.66,1404
2022-02-07T00:00:00.000Z,0-4,2325,294.54,3056
2022-02-07T00:00:00.000Z,5-11,5118,413.34,7196
2022-02-07T00:00:00.000Z,12-15,878,138.06,1133
2022-02-07T00:00:00.000Z,16-19,1010,170.8,1237
2022-02-08T00:00:00.000Z,0-4,1866,236.39,2725
2022-02-08T00:00:00.000Z,5-11,4538,366.5,6440
2022-02-08T00:00:00.000Z,12-15,700,110.07,996
2022-02-08T00:00:00.000Z,16-19,771,130.38,1084
2022-02-09T00:00:00.000Z,0-4,2535,321.14,2344
2022-02-09T00:00:00.000Z,5-11,6005,484.98,5527
2022-02-09T00:00:00.000Z,12-15,789,124.06,859
2022-02-09T00:00:00.000Z,16-19,618,104.51,942
2022-02-10T00:00:00.000Z,0-4,1652,209.28,2146
2022-02-10T00:00:00.000Z,5-11,3757,303.43,5109
2022-02-10T00:00:00.000Z,12-15,663,104.25,786
2022-02-10T00:00:00.000Z,16-19,571,96.56,848
2022-02-11T00:00:00.000Z,0-4,733,92.86,1997
2022-02-11T00:00:00.000Z,5-11,1277,103.13,4727
2022-02-11T00:00:00.000Z,12-15,242,38.05,722
2022-02-11T00:00:00.000Z,16-19,227,38.39,762
2022-02-12T00:00:00.000Z,0-4,384,48.65,1810
2022-02-12T00:00:00.000Z,5-11,708,57.18,4228
2022-02-12T00:00:00.000Z,12-15,125,19.65,664
2022-02-12T00:00:00.000Z,16-19,174,29.43,646
2022-02-13T00:00:00.000Z,0-4,1174,148.72,1524
2022-02-13T00:00:00.000Z,5-11,2479,200.21,3411
2022-02-13T00:00:00.000Z,12-15,435,68.4,547
2022-02-13T00:00:00.000Z,16-19,399,67.47,538
2022-02-14T00:00:00.000Z,0-4,575,72.84,1274
2022-02-14T00:00:00.000Z,5-11,1159,93.6,2846
2022-02-14T00:00:00.000Z,12-15,233,36.64,455
2022-02-14T00:00:00.000Z,16-19,226,38.22,426
2022-02-15T00:00:00.000Z,0-4,469,59.41,1074
2022-02-15T00:00:00.000Z,5-11,906,73.17,2327
2022-02-15T00:00:00.000Z,12-15,173,27.2,380
2022-02-15T00:00:00.000Z,16-19,175,29.59,341
2022-02-16T00:00:00.000Z,0-4,705,89.31,813
2022-02-16T00:00:00.000Z,5-11,1389,112.18,1667
2022-02-16T00:00:00.000Z,12-15,238,37.42,301
2022-02-16T00:00:00.000Z,16-19,198,33.48,281
2022-02-17T00:00:00.000Z,0-4,329,41.68,624
2022-02-17T00:00:00.000Z,5-11,573,46.28,1213
2022-02-17T00:00:00.000Z,12-15,118,18.55,223
2022-02-17T00:00:00.000Z,16-19,108,18.26,215
2022-02-18T00:00:00.000Z,0-4,221,28,551
2022-02-18T00:00:00.000Z,5-11,354,28.59,1081
2022-02-18T00:00:00.000Z,12-15,69,10.85,198
2022-02-18T00:00:00.000Z,16-19,95,16.07,196
2022-02-19T00:00:00.000Z,0-4,171,21.66,520
2022-02-19T00:00:00.000Z,5-11,287,23.18,1021
2022-02-19T00:00:00.000Z,12-15,49,7.7,187
2022-02-19T00:00:00.000Z,16-19,75,12.68,182
2022-02-20T00:00:00.000Z,0-4,336,42.57,400
2022-02-20T00:00:00.000Z,5-11,619,49.99,755
2022-02-20T00:00:00.000Z,12-15,126,19.81,143
2022-02-20T00:00:00.000Z,16-19,124,20.97,143
2022-02-21T00:00:00.000Z,0-4,125,15.84,336
2022-02-21T00:00:00.000Z,5-11,215,17.36,620
2022-02-21T00:00:00.000Z,12-15,61,9.59,119
2022-02-21T00:00:00.000Z,16-19,67,11.33,120
2022-02-22T00:00:00.000Z,0-4,156,19.76,291
2022-02-22T00:00:00.000Z,5-11,268,21.64,529
2022-02-22T00:00:00.000Z,12-15,59,9.28,102
2022-02-22T00:00:00.000Z,16-19,78,13.19,106
2022-02-23T00:00:00.000Z,0-4,219,27.74,222
2022-02-23T00:00:00.000Z,5-11,386,31.17,386
2022-02-23T00:00:00.000Z,12-15,61,9.59,77
2022-02-23T00:00:00.000Z,16-19,76,12.85,89
