dayDate,ageGroup,verifiedNormalized,avgVerifiedAmount7Days
2021-08-01T00:00:00.000Z,16-19,19.91,127
2021-08-02T00:00:00.000Z,0-4,34.33,186
2021-08-02T00:00:00.000Z,5-11,60.54,473
2021-08-02T00:00:00.000Z,12-15,40.54,174
2021-08-02T00:00:00.000Z,16-19,36.96,141
2021-08-03T00:00:00.000Z,0-4,27.77,198
2021-08-03T00:00:00.000Z,5-11,48.91,498
2021-08-03T00:00:00.000Z,12-15,36.45,187
2021-08-03T00:00:00.000Z,16-19,29.37,148
2021-08-04T00:00:00.000Z,0-4,26.13,206
2021-08-04T00:00:00.000Z,5-11,53.11,538
2021-08-04T00:00:00.000Z,12-15,34.88,196
2021-08-04T00:00:00.000Z,16-19,31.56,157
2021-08-05T00:00:00.000Z,0-4,27.77,221
2021-08-05T00:00:00.000Z,5-11,58.44,587
2021-08-05T00:00:00.000Z,12-15,40.06,214
2021-08-05T00:00:00.000Z,16-19,31.9,163
2021-08-06T00:00:00.000Z,0-4,32.47,239
2021-08-06T00:00:00.000Z,5-11,57.23,623
2021-08-06T00:00:00.000Z,12-15,46.82,231
2021-08-06T00:00:00.000Z,16-19,31.73,169
2021-08-07T00:00:00.000Z,0-4,23.5,248
2021-08-07T00:00:00.000Z,5-11,50.04,645
2021-08-07T00:00:00.000Z,12-15,32.05,230
2021-08-07T00:00:00.000Z,16-19,26.83,176
2021-08-08T00:00:00.000Z,0-4,24.05,256
2021-08-08T00:00:00.000Z,5-11,53.59,675
2021-08-08T00:00:00.000Z,12-15,34.72,241
2021-08-08T00:00:00.000Z,16-19,31.39,186
2021-08-09T00:00:00.000Z,0-4,49.41,275
2021-08-09T00:00:00.000Z,5-11,92.42,732
2021-08-09T00:00:00.000Z,12-15,75.26,273
2021-08-09T00:00:00.000Z,16-19,54,200
2021-08-10T00:00:00.000Z,0-4,45.7,299
2021-08-10T00:00:00.000Z,5-11,79.42,786
2021-08-10T00:00:00.000Z,12-15,61.59,295
2021-08-10T00:00:00.000Z,16-19,52.49,220
2021-08-11T00:00:00.000Z,0-4,47.55,327
2021-08-11T00:00:00.000Z,5-11,81.04,835
2021-08-11T00:00:00.000Z,12-15,65.2,323
2021-08-11T00:00:00.000Z,16-19,53.67,238
2021-08-12T00:00:00.000Z,0-4,53.13,360
2021-08-12T00:00:00.000Z,5-11,85.88,884
2021-08-12T00:00:00.000Z,12-15,63.94,345
2021-08-12T00:00:00.000Z,16-19,54.51,257
2021-08-13T00:00:00.000Z,0-4,53.46,387
2021-08-13T00:00:00.000Z,5-11,86.36,935
2021-08-13T00:00:00.000Z,12-15,67.09,363
2021-08-13T00:00:00.000Z,16-19,55.19,277
2021-08-14T00:00:00.000Z,0-4,34,401
2021-08-14T00:00:00.000Z,5-11,61.91,956
2021-08-14T00:00:00.000Z,12-15,45.88,376
2021-08-14T00:00:00.000Z,16-19,30.88,281
2021-08-15T00:00:00.000Z,0-4,48.21,433
2021-08-15T00:00:00.000Z,5-11,76.11,996
2021-08-15T00:00:00.000Z,12-15,57.66,397
2021-08-15T00:00:00.000Z,16-19,41.68,289
2021-08-16T00:00:00.000Z,0-4,78.82,471
2021-08-16T00:00:00.000Z,5-11,128.09,1059
2021-08-16T00:00:00.000Z,12-15,105.89,424
2021-08-16T00:00:00.000Z,16-19,76.45,308
2021-08-17T00:00:00.000Z,0-4,66.79,499
2021-08-17T00:00:00.000Z,5-11,125.91,1142
2021-08-17T00:00:00.000Z,12-15,88.14,449
2021-08-17T00:00:00.000Z,16-19,61.77,316
2021-08-18T00:00:00.000Z,0-4,73.46,533
2021-08-18T00:00:00.000Z,5-11,131,1230
2021-08-18T00:00:00.000Z,12-15,88.93,470
2021-08-18T00:00:00.000Z,16-19,70.37,330
2021-08-19T00:00:00.000Z,0-4,73.35,559
2021-08-19T00:00:00.000Z,5-11,124.7,1299
2021-08-19T00:00:00.000Z,12-15,87.2,491
2021-08-19T00:00:00.000Z,16-19,67.34,341
2021-08-20T00:00:00.000Z,0-4,75.54,588
2021-08-20T00:00:00.000Z,5-11,135.44,1386
2021-08-20T00:00:00.000Z,12-15,89.55,512
2021-08-20T00:00:00.000Z,16-19,74.59,358
2021-08-21T00:00:00.000Z,0-4,55.21,616
2021-08-21T00:00:00.000Z,5-11,88.78,1433
2021-08-21T00:00:00.000Z,12-15,56.56,521
2021-08-21T00:00:00.000Z,16-19,50.97,375
2021-08-22T00:00:00.000Z,0-4,60.78,632
2021-08-22T00:00:00.000Z,5-11,102.59,1480
2021-08-22T00:00:00.000Z,12-15,68.19,531
2021-08-22T00:00:00.000Z,16-19,58.9,389
2021-08-23T00:00:00.000Z,0-4,96.97,656
2021-08-23T00:00:00.000Z,5-11,168.93,1552
2021-08-23T00:00:00.000Z,12-15,124.28,548
2021-08-23T00:00:00.000Z,16-19,98.9,408
2021-08-24T00:00:00.000Z,0-4,98.83,698
2021-08-24T00:00:00.000Z,5-11,169.18,1629
2021-08-24T00:00:00.000Z,12-15,113.12,570
2021-08-24T00:00:00.000Z,16-19,98.73,440
2021-08-25T00:00:00.000Z,0-4,93.25,723
2021-08-25T00:00:00.000Z,5-11,159.81,1680
2021-08-25T00:00:00.000Z,12-15,110.14,590
2021-08-25T00:00:00.000Z,16-19,91.3,457
2021-08-26T00:00:00.000Z,0-4,93.47,750
2021-08-26T00:00:00.000Z,5-11,156.02,1735
2021-08-26T00:00:00.000Z,12-15,114.85,615
2021-08-26T00:00:00.000Z,16-19,88.1,475
2021-08-27T00:00:00.000Z,0-4,93.36,773
2021-08-27T00:00:00.000Z,5-11,156.18,1772
2021-08-27T00:00:00.000Z,12-15,104.95,629
2021-08-27T00:00:00.000Z,16-19,92.82,490
2021-08-28T00:00:00.000Z,0-4,77.07,802
2021-08-28T00:00:00.000Z,5-11,119.94,1827
2021-08-28T00:00:00.000Z,12-15,81.38,651
2021-08-28T00:00:00.000Z,16-19,78.48,514
2021-08-29T00:00:00.000Z,0-4,73.35,818
2021-08-29T00:00:00.000Z,5-11,109.53,1840
2021-08-29T00:00:00.000Z,12-15,79.03,661
2021-08-29T00:00:00.000Z,16-19,78.14,530
2021-08-30T00:00:00.000Z,0-4,124.84,854
2021-08-30T00:00:00.000Z,5-11,215.18,1921
2021-08-30T00:00:00.000Z,12-15,153.03,687
2021-08-30T00:00:00.000Z,16-19,133.66,559
2021-08-31T00:00:00.000Z,0-4,112.82,873
2021-08-31T00:00:00.000Z,5-11,194.2,1966
2021-08-31T00:00:00.000Z,12-15,132.45,705
2021-08-31T00:00:00.000Z,16-19,130.12,586
2021-09-01T00:00:00.000Z,0-4,131.62,923
2021-09-01T00:00:00.000Z,5-11,230.84,2091
2021-09-01T00:00:00.000Z,12-15,146.9,738
2021-09-01T00:00:00.000Z,16-19,127.25,616
2021-09-02T00:00:00.000Z,0-4,146.27,992
2021-09-02T00:00:00.000Z,5-11,236.57,2234
2021-09-02T00:00:00.000Z,12-15,161.35,781
2021-09-02T00:00:00.000Z,16-19,118.64,642
2021-09-03T00:00:00.000Z,0-4,117.41,1023
2021-09-03T00:00:00.000Z,5-11,198.8,2309
2021-09-03T00:00:00.000Z,12-15,128.36,802
2021-09-03T00:00:00.000Z,16-19,120.33,665
2021-09-04T00:00:00.000Z,0-4,67.12,1010
2021-09-04T00:00:00.000Z,5-11,90.56,2257
2021-09-04T00:00:00.000Z,12-15,64.42,787
2021-09-04T00:00:00.000Z,16-19,68.86,657
2021-09-05T00:00:00.000Z,0-4,63.41,997
2021-09-05T00:00:00.000Z,5-11,117.6,2272
2021-09-05T00:00:00.000Z,12-15,76.83,785
2021-09-05T00:00:00.000Z,16-19,72.74,653
2021-09-06T00:00:00.000Z,0-4,140.59,1018
2021-09-06T00:00:00.000Z,5-11,243.27,2321
2021-09-06T00:00:00.000Z,12-15,160.88,792
2021-09-06T00:00:00.000Z,16-19,123.54,644
2021-09-07T00:00:00.000Z,0-4,95.11,995
2021-09-07T00:00:00.000Z,5-11,150.93,2245
2021-09-07T00:00:00.000Z,12-15,90.97,754
2021-09-07T00:00:00.000Z,16-19,73.58,596
2021-09-08T00:00:00.000Z,0-4,42.96,879
2021-09-08T00:00:00.000Z,5-11,69.25,1959
2021-09-08T00:00:00.000Z,12-15,36.29,653
2021-09-08T00:00:00.000Z,16-19,36.96,520
2021-09-09T00:00:00.000Z,0-4,90.52,806
2021-09-09T00:00:00.000Z,5-11,181.04,1861
2021-09-09T00:00:00.000Z,12-15,107.62,605
2021-09-09T00:00:00.000Z,16-19,84.72,491
2021-09-10T00:00:00.000Z,0-4,138.84,834
2021-09-10T00:00:00.000Z,5-11,236.81,1928
2021-09-10T00:00:00.000Z,12-15,127.1,603
2021-09-10T00:00:00.000Z,16-19,97.88,472
2021-09-11T00:00:00.000Z,0-4,136.87,925
2021-09-11T00:00:00.000Z,5-11,232.45,2179
2021-09-11T00:00:00.000Z,12-15,138.42,671
2021-09-11T00:00:00.000Z,16-19,109.87,507
2021-09-12T00:00:00.000Z,0-4,105.38,980
2021-09-12T00:00:00.000Z,5-11,187.34,2302
2021-09-12T00:00:00.000Z,12-15,111.24,702
2021-09-12T00:00:00.000Z,16-19,65.48,501
2021-09-13T00:00:00.000Z,0-4,144.08,985
2021-09-13T00:00:00.000Z,5-11,251.58,2317
2021-09-13T00:00:00.000Z,12-15,150.04,692
2021-09-13T00:00:00.000Z,16-19,105.65,486
2021-09-14T00:00:00.000Z,0-4,126.05,1025
2021-09-14T00:00:00.000Z,5-11,233.18,2463
2021-09-14T00:00:00.000Z,12-15,137.94,735
2021-09-14T00:00:00.000Z,16-19,96.03,505
2021-09-15T00:00:00.000Z,0-4,113.04,1117
2021-09-15T00:00:00.000Z,5-11,210.18,2712
2021-09-15T00:00:00.000Z,12-15,122.7,813
2021-09-15T00:00:00.000Z,16-19,80.33,541
2021-09-16T00:00:00.000Z,0-4,41.32,1052
2021-09-16T00:00:00.000Z,5-11,85.39,2543
2021-09-16T00:00:00.000Z,12-15,45.41,757
2021-09-16T00:00:00.000Z,16-19,27.51,493
2021-09-17T00:00:00.000Z,0-4,73.46,967
2021-09-17T00:00:00.000Z,5-11,125.27,2345
2021-09-17T00:00:00.000Z,12-15,55.93,692
2021-09-17T00:00:00.000Z,16-19,41.35,445
2021-09-18T00:00:00.000Z,0-4,110.52,932
2021-09-18T00:00:00.000Z,5-11,218.25,2320
2021-09-18T00:00:00.000Z,12-15,114.69,671
2021-09-18T00:00:00.000Z,16-19,67.51,409
2021-09-19T00:00:00.000Z,0-4,76.85,895
2021-09-19T00:00:00.000Z,5-11,176.68,2301
2021-09-19T00:00:00.000Z,12-15,97.88,658
2021-09-19T00:00:00.000Z,16-19,51.64,397
2021-09-20T00:00:00.000Z,0-4,111.83,853
2021-09-20T00:00:00.000Z,5-11,219.54,2245
2021-09-20T00:00:00.000Z,12-15,117.52,629
2021-09-20T00:00:00.000Z,16-19,81.34,377
2021-09-21T00:00:00.000Z,0-4,57.61,764
2021-09-21T00:00:00.000Z,5-11,127.69,2058
2021-09-21T00:00:00.000Z,12-15,63.94,562
2021-09-21T00:00:00.000Z,16-19,36.96,327
2021-09-22T00:00:00.000Z,0-4,63.08,698
2021-09-22T00:00:00.000Z,5-11,151.26,1954
2021-09-22T00:00:00.000Z,12-15,79.66,522
2021-09-22T00:00:00.000Z,16-19,51.64,303
2021-09-23T00:00:00.000Z,0-4,69.75,735
2021-09-23T00:00:00.000Z,5-11,147.38,2063
2021-09-23T00:00:00.000Z,12-15,93.48,566
2021-09-23T00:00:00.000Z,16-19,61.09,331
2021-09-24T00:00:00.000Z,0-4,59.8,718
2021-09-24T00:00:00.000Z,5-11,114.13,2044
2021-09-24T00:00:00.000Z,12-15,69.6,579
2021-09-24T00:00:00.000Z,16-19,42.02,332
2021-09-25T00:00:00.000Z,0-4,28.1,610
2021-09-25T00:00:00.000Z,5-11,65.14,1773
2021-09-25T00:00:00.000Z,12-15,36.29,507
2021-09-25T00:00:00.000Z,16-19,24.3,295
2021-09-26T00:00:00.000Z,0-4,40.89,563
2021-09-26T00:00:00.000Z,5-11,91.04,1621
2021-09-26T00:00:00.000Z,12-15,57.03,470
2021-09-26T00:00:00.000Z,16-19,36.96,283
2021-09-27T00:00:00.000Z,0-4,61.44,497
2021-09-27T00:00:00.000Z,5-11,113.4,1433
2021-09-27T00:00:00.000Z,12-15,69.13,426
2021-09-27T00:00:00.000Z,16-19,51.14,257
2021-09-28T00:00:00.000Z,0-4,23.07,452
2021-09-28T00:00:00.000Z,5-11,59.41,1312
2021-09-28T00:00:00.000Z,12-15,32.99,398
2021-09-28T00:00:00.000Z,16-19,24.3,246
2021-09-29T00:00:00.000Z,0-4,42.2,425
2021-09-29T00:00:00.000Z,5-11,88.54,1201
2021-09-29T00:00:00.000Z,12-15,46.66,368
2021-09-29T00:00:00.000Z,16-19,35.78,233
2021-09-30T00:00:00.000Z,0-4,55.43,406
2021-09-30T00:00:00.000Z,5-11,118.08,1150
2021-09-30T00:00:00.000Z,12-15,52.63,331
2021-09-30T00:00:00.000Z,16-19,38.65,214
2021-10-01T00:00:00.000Z,0-4,38.81,378
2021-10-01T00:00:00.000Z,5-11,88.95,1105
2021-10-01T00:00:00.000Z,12-15,48.86,312
2021-10-01T00:00:00.000Z,16-19,34.26,207
2021-10-02T00:00:00.000Z,0-4,18.8,366
2021-10-02T00:00:00.000Z,5-11,37.05,1055
2021-10-02T00:00:00.000Z,12-15,20.58,298
2021-10-02T00:00:00.000Z,16-19,15.7,200
2021-10-03T00:00:00.000Z,0-4,27.99,349
2021-10-03T00:00:00.000Z,5-11,60.94,1002
2021-10-03T00:00:00.000Z,12-15,35.35,278
2021-10-03T00:00:00.000Z,16-19,26.33,191
2021-10-04T00:00:00.000Z,0-4,34.55,314
2021-10-04T00:00:00.000Z,5-11,74.01,932
2021-10-04T00:00:00.000Z,12-15,42.73,254
2021-10-04T00:00:00.000Z,16-19,35.27,178
2021-10-05T00:00:00.000Z,0-4,28.97,322
2021-10-05T00:00:00.000Z,5-11,59.89,933
2021-10-05T00:00:00.000Z,12-15,32.84,254
2021-10-05T00:00:00.000Z,16-19,28.69,181
2021-10-06T00:00:00.000Z,0-4,29.41,305
2021-10-06T00:00:00.000Z,5-11,58.19,879
2021-10-06T00:00:00.000Z,12-15,30.48,239
2021-10-06T00:00:00.000Z,16-19,24.81,172
2021-10-07T00:00:00.000Z,0-4,27.33,269
2021-10-07T00:00:00.000Z,5-11,54.97,768
2021-10-07T00:00:00.000Z,12-15,25.61,215
2021-10-07T00:00:00.000Z,16-19,19.75,156
2021-10-08T00:00:00.000Z,0-4,23.18,248
2021-10-08T00:00:00.000Z,5-11,53.11,704
2021-10-08T00:00:00.000Z,12-15,26.55,194
2021-10-08T00:00:00.000Z,16-19,21.26,145
2021-10-09T00:00:00.000Z,0-4,12.79,240
2021-10-09T00:00:00.000Z,5-11,28.01,688
2021-10-09T00:00:00.000Z,12-15,12.25,187
2021-10-09T00:00:00.000Z,16-19,8.94,139
2021-10-10T00:00:00.000Z,0-4,15.41,224
2021-10-10T00:00:00.000Z,5-11,45.28,661
2021-10-10T00:00:00.000Z,12-15,18.54,171
2021-10-10T00:00:00.000Z,16-19,9.62,125
2021-10-11T00:00:00.000Z,0-4,27.99,215
2021-10-11T00:00:00.000Z,5-11,70.06,654
2021-10-11T00:00:00.000Z,12-15,32.05,162
2021-10-11T00:00:00.000Z,16-19,17.55,110
2021-10-12T00:00:00.000Z,0-4,21.1,205
2021-10-12T00:00:00.000Z,5-11,56.18,647
2021-10-12T00:00:00.000Z,12-15,21.21,151
2021-10-12T00:00:00.000Z,16-19,17.38,101
2021-10-13T00:00:00.000Z,0-4,20.44,193
2021-10-13T00:00:00.000Z,5-11,54.48,640
2021-10-13T00:00:00.000Z,12-15,22.31,144
2021-10-13T00:00:00.000Z,16-19,13.67,91
2021-10-14T00:00:00.000Z,0-4,16.73,179
2021-10-14T00:00:00.000Z,5-11,41.41,616
2021-10-14T00:00:00.000Z,12-15,15.71,135
2021-10-14T00:00:00.000Z,16-19,10.97,84
2021-10-15T00:00:00.000Z,0-4,17.16,172
2021-10-15T00:00:00.000Z,5-11,46.57,605
2021-10-15T00:00:00.000Z,12-15,20.9,130
2021-10-15T00:00:00.000Z,16-19,13.33,77
2021-10-16T00:00:00.000Z,0-4,7.43,165
2021-10-16T00:00:00.000Z,5-11,22.68,595
2021-10-16T00:00:00.000Z,12-15,9.43,127
2021-10-16T00:00:00.000Z,16-19,5.91,74
2021-10-17T00:00:00.000Z,0-4,13.23,162
2021-10-17T00:00:00.000Z,5-11,38.34,583
2021-10-17T00:00:00.000Z,12-15,14.45,123
2021-10-17T00:00:00.000Z,16-19,9.45,74
2021-10-18T00:00:00.000Z,0-4,17.82,148
2021-10-18T00:00:00.000Z,5-11,45.52,540
2021-10-18T00:00:00.000Z,12-15,20.74,113
2021-10-18T00:00:00.000Z,16-19,11.31,69
2021-10-19T00:00:00.000Z,0-4,12.46,137
2021-10-19T00:00:00.000Z,5-11,37.29,506
2021-10-19T00:00:00.000Z,12-15,14.14,107
2021-10-19T00:00:00.000Z,16-19,9.62,62
2021-10-20T00:00:00.000Z,0-4,10.82,125
2021-10-20T00:00:00.000Z,5-11,36.08,474
2021-10-20T00:00:00.000Z,12-15,10.37,96
2021-10-20T00:00:00.000Z,16-19,6.24,56
2021-10-21T00:00:00.000Z,0-4,9.51,115
2021-10-21T00:00:00.000Z,5-11,33.74,460
2021-10-21T00:00:00.000Z,12-15,13.98,94
2021-10-21T00:00:00.000Z,16-19,5.74,52
2021-10-22T00:00:00.000Z,0-4,9.73,105
2021-10-22T00:00:00.000Z,5-11,31.56,434
2021-10-22T00:00:00.000Z,12-15,12.41,86
2021-10-22T00:00:00.000Z,16-19,8.94,48
2021-10-23T00:00:00.000Z,0-4,3.28,100
2021-10-23T00:00:00.000Z,5-11,9.44,410
2021-10-23T00:00:00.000Z,12-15,3.61,81
2021-10-23T00:00:00.000Z,16-19,3.88,46
2021-10-24T00:00:00.000Z,0-4,7.76,93
2021-10-24T00:00:00.000Z,5-11,27.04,390
2021-10-24T00:00:00.000Z,12-15,10.21,77
2021-10-24T00:00:00.000Z,16-19,5.23,43
2021-10-25T00:00:00.000Z,0-4,10.6,83
2021-10-25T00:00:00.000Z,5-11,26.8,357
2021-10-25T00:00:00.000Z,12-15,13.35,71
2021-10-25T00:00:00.000Z,16-19,8.1,40
2021-10-26T00:00:00.000Z,0-4,6.67,76
2021-10-26T00:00:00.000Z,5-11,22.6,331
2021-10-26T00:00:00.000Z,12-15,11.63,68
2021-10-26T00:00:00.000Z,16-19,5.74,37
2021-10-27T00:00:00.000Z,0-4,5.47,69
2021-10-27T00:00:00.000Z,5-11,20.1,303
2021-10-27T00:00:00.000Z,12-15,8.8,67
2021-10-27T00:00:00.000Z,16-19,5.91,36
2021-10-28T00:00:00.000Z,0-4,6.89,65
2021-10-28T00:00:00.000Z,5-11,19.29,277
2021-10-28T00:00:00.000Z,12-15,9.27,63
2021-10-28T00:00:00.000Z,16-19,4.22,35
2021-10-29T00:00:00.000Z,0-4,7.43,62
2021-10-29T00:00:00.000Z,5-11,15.58,249
2021-10-29T00:00:00.000Z,12-15,10.21,61
2021-10-29T00:00:00.000Z,16-19,5.57,32
2021-10-30T00:00:00.000Z,0-4,2.84,62
2021-10-30T00:00:00.000Z,5-11,5.41,242
2021-10-30T00:00:00.000Z,12-15,4.24,61
2021-10-30T00:00:00.000Z,16-19,2.19,31
2021-10-31T00:00:00.000Z,0-4,4.15,57
2021-10-31T00:00:00.000Z,5-11,16.3,223
2021-10-31T00:00:00.000Z,12-15,6.91,58
2021-10-31T00:00:00.000Z,16-19,2.7,29
2021-11-01T00:00:00.000Z,0-4,4.15,49
2021-11-01T00:00:00.000Z,5-11,18.81,209
2021-11-01T00:00:00.000Z,12-15,10.37,55
2021-11-01T00:00:00.000Z,16-19,5.23,26
2021-11-02T00:00:00.000Z,0-4,4.59,46
2021-11-02T00:00:00.000Z,5-11,19.29,203
2021-11-02T00:00:00.000Z,12-15,8.01,52
2021-11-02T00:00:00.000Z,16-19,5.4,26
2021-11-03T00:00:00.000Z,0-4,5.79,46
2021-11-03T00:00:00.000Z,5-11,17.92,199
2021-11-03T00:00:00.000Z,12-15,8.17,52
2021-11-03T00:00:00.000Z,16-19,3.54,24
2021-11-04T00:00:00.000Z,0-4,3.72,42
2021-11-04T00:00:00.000Z,5-11,15.01,191
2021-11-04T00:00:00.000Z,12-15,5.03,48
2021-11-04T00:00:00.000Z,16-19,2.7,23
2021-11-05T00:00:00.000Z,0-4,4.7,39
2021-11-05T00:00:00.000Z,5-11,16.47,193
2021-11-05T00:00:00.000Z,12-15,7.86,46
2021-11-05T00:00:00.000Z,16-19,4.56,22
2021-11-06T00:00:00.000Z,0-4,1.42,37
2021-11-06T00:00:00.000Z,5-11,6.38,195
2021-11-06T00:00:00.000Z,12-15,2.51,44
2021-11-06T00:00:00.000Z,16-19,1.01,21
2021-11-07T00:00:00.000Z,0-4,3.94,37
2021-11-07T00:00:00.000Z,5-11,15.17,193
2021-11-07T00:00:00.000Z,12-15,6.91,44
2021-11-07T00:00:00.000Z,16-19,3.21,21
2021-11-08T00:00:00.000Z,0-4,5.25,38
2021-11-08T00:00:00.000Z,5-11,19.69,194
2021-11-08T00:00:00.000Z,12-15,6.44,40
2021-11-08T00:00:00.000Z,16-19,2.36,19
2021-11-09T00:00:00.000Z,0-4,3.17,36
2021-11-09T00:00:00.000Z,5-11,18.08,192
2021-11-09T00:00:00.000Z,12-15,5.34,38
2021-11-09T00:00:00.000Z,16-19,2.7,17
2021-11-10T00:00:00.000Z,0-4,4.26,34
2021-11-10T00:00:00.000Z,5-11,19.05,194
2021-11-10T00:00:00.000Z,12-15,6.13,36
2021-11-10T00:00:00.000Z,16-19,2.87,16
2021-11-11T00:00:00.000Z,0-4,3.17,33
2021-11-11T00:00:00.000Z,5-11,12.99,190
2021-11-11T00:00:00.000Z,12-15,4.4,36
2021-11-11T00:00:00.000Z,16-19,2.19,16
2021-11-12T00:00:00.000Z,0-4,4.26,33
2021-11-12T00:00:00.000Z,5-11,16.3,190
2021-11-12T00:00:00.000Z,12-15,2.51,31
2021-11-12T00:00:00.000Z,16-19,2.19,14
2021-11-13T00:00:00.000Z,0-4,2.41,34
2021-11-13T00:00:00.000Z,5-11,7.59,192
2021-11-13T00:00:00.000Z,12-15,3.3,31
2021-11-13T00:00:00.000Z,16-19,1.35,14
2021-11-14T00:00:00.000Z,0-4,4.04,34
2021-11-14T00:00:00.000Z,5-11,12.67,188
2021-11-14T00:00:00.000Z,12-15,5.5,30
2021-11-14T00:00:00.000Z,16-19,2.03,13
2021-11-15T00:00:00.000Z,0-4,6.01,35
2021-11-15T00:00:00.000Z,5-11,16.71,183
2021-11-15T00:00:00.000Z,12-15,4.87,29
2021-11-15T00:00:00.000Z,16-19,3.71,14
2021-11-16T00:00:00.000Z,0-4,4.04,36
2021-11-16T00:00:00.000Z,5-11,20.9,188
2021-11-16T00:00:00.000Z,12-15,5.81,29
2021-11-16T00:00:00.000Z,16-19,3.88,15
2021-11-17T00:00:00.000Z,0-4,3.17,35
2021-11-17T00:00:00.000Z,5-11,16.55,183
2021-11-17T00:00:00.000Z,12-15,5.18,28
2021-11-17T00:00:00.000Z,16-19,2.87,15
2021-11-18T00:00:00.000Z,0-4,4.48,37
2021-11-18T00:00:00.000Z,5-11,15.25,187
2021-11-18T00:00:00.000Z,12-15,6.13,30
2021-11-18T00:00:00.000Z,16-19,3.54,16
2021-11-19T00:00:00.000Z,0-4,3.5,36
2021-11-19T00:00:00.000Z,5-11,18.64,191
2021-11-19T00:00:00.000Z,12-15,6.91,34
2021-11-19T00:00:00.000Z,16-19,2.7,17
2021-11-20T00:00:00.000Z,0-4,1.31,34
2021-11-20T00:00:00.000Z,5-11,8.39,193
2021-11-20T00:00:00.000Z,12-15,2.99,34
2021-11-20T00:00:00.000Z,16-19,1.01,16
2021-11-21T00:00:00.000Z,0-4,3.39,33
2021-11-21T00:00:00.000Z,5-11,16.47,199
2021-11-21T00:00:00.000Z,12-15,6.28,34
2021-11-21T00:00:00.000Z,16-19,2.7,17
2021-11-22T00:00:00.000Z,0-4,5.9,33
2021-11-22T00:00:00.000Z,5-11,27.68,219
2021-11-22T00:00:00.000Z,12-15,8.64,38
2021-11-22T00:00:00.000Z,16-19,3.04,16
2021-11-23T00:00:00.000Z,0-4,5.14,35
2021-11-23T00:00:00.000Z,5-11,20.5,218
2021-11-23T00:00:00.000Z,12-15,7.54,39
2021-11-23T00:00:00.000Z,16-19,2.53,15
2021-11-24T00:00:00.000Z,0-4,4.48,36
2021-11-24T00:00:00.000Z,5-11,21.79,227
2021-11-24T00:00:00.000Z,12-15,6.28,40
2021-11-24T00:00:00.000Z,16-19,2.87,15
2021-11-25T00:00:00.000Z,0-4,3.94,36
2021-11-25T00:00:00.000Z,5-11,19.94,236
2021-11-25T00:00:00.000Z,12-15,6.44,41
2021-11-25T00:00:00.000Z,16-19,3.04,15
2021-11-26T00:00:00.000Z,0-4,6.01,39
2021-11-26T00:00:00.000Z,5-11,17.76,234
2021-11-26T00:00:00.000Z,12-15,8.33,42
2021-11-26T00:00:00.000Z,16-19,2.7,15
2021-11-27T00:00:00.000Z,0-4,0.55,38
2021-11-27T00:00:00.000Z,5-11,6.46,231
2021-11-27T00:00:00.000Z,12-15,2.2,41
2021-11-27T00:00:00.000Z,16-19,0.68,14
2021-11-28T00:00:00.000Z,0-4,5.14,40
2021-11-28T00:00:00.000Z,5-11,20.42,238
2021-11-28T00:00:00.000Z,12-15,7.07,42
2021-11-28T00:00:00.000Z,16-19,1.86,14
2021-11-29T00:00:00.000Z,0-4,6.01,40
2021-11-29T00:00:00.000Z,5-11,24.46,232
2021-11-29T00:00:00.000Z,12-15,11.15,44
2021-11-29T00:00:00.000Z,16-19,3.71,14
2021-11-30T00:00:00.000Z,0-4,4.48,40
2021-11-30T00:00:00.000Z,5-11,22.12,235
2021-11-30T00:00:00.000Z,12-15,9.43,46
2021-11-30T00:00:00.000Z,16-19,3.04,15
2021-12-01T00:00:00.000Z,0-4,3.28,38
2021-12-01T00:00:00.000Z,5-11,20.99,233
2021-12-01T00:00:00.000Z,12-15,7.23,47
2021-12-01T00:00:00.000Z,16-19,3.54,15
2021-12-02T00:00:00.000Z,0-4,4.81,39
2021-12-02T00:00:00.000Z,5-11,17.76,230
2021-12-02T00:00:00.000Z,12-15,7.38,48
2021-12-02T00:00:00.000Z,16-19,4.73,17
2021-12-03T00:00:00.000Z,0-4,3.5,36
2021-12-03T00:00:00.000Z,5-11,17.76,230
2021-12-03T00:00:00.000Z,12-15,5.34,45
2021-12-03T00:00:00.000Z,16-19,2.53,17
2021-12-04T00:00:00.000Z,0-4,1.53,37
2021-12-04T00:00:00.000Z,5-11,6.3,229
2021-12-04T00:00:00.000Z,12-15,4.24,47
2021-12-04T00:00:00.000Z,16-19,1.52,17
2021-12-05T00:00:00.000Z,0-4,3.83,35
2021-12-05T00:00:00.000Z,5-11,18.32,226
2021-12-05T00:00:00.000Z,12-15,8.33,48
2021-12-05T00:00:00.000Z,16-19,3.71,19
2021-12-06T00:00:00.000Z,0-4,6.89,37
2021-12-06T00:00:00.000Z,5-11,26.88,230
2021-12-06T00:00:00.000Z,12-15,9.9,47
2021-12-06T00:00:00.000Z,16-19,3.21,18
2021-12-07T00:00:00.000Z,0-4,7.11,40
2021-12-07T00:00:00.000Z,5-11,30.83,245
2021-12-07T00:00:00.000Z,12-15,8.33,46
2021-12-07T00:00:00.000Z,16-19,5.06,20
2021-12-08T00:00:00.000Z,0-4,7,45
2021-12-08T00:00:00.000Z,5-11,24.38,251
