day_date,age_group,death_amount_vaccinated,death_amount_expired,death_amount_not_vaccinated,death_vaccinated_normalized,death_expired_normalized,death_not_vaccinated_normalized
2021-09-01T00:00:00.000Z,כלל האוכלוסיה,12,0,19,0.2,,0.5
2021-09-02T00:00:00.000Z,מעל גיל 60,13,0,14,0.9,,8.5
2021-09-02T00:00:00.000Z,כלל האוכלוסיה,15,0,16,0.3,,0.4
2021-09-02T00:00:00.000Z,מתחת לגיל 60,2,0,2,0,,0.1
2021-09-03T00:00:00.000Z,כלל האוכלוסיה,16,0,18,0.3,,0.5
2021-09-03T00:00:00.000Z,מעל גיל 60,16,0,17,1.2,,10.3
2021-09-03T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-09-04T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-09-04T00:00:00.000Z,כלל האוכלוסיה,12,0,14,0.2,,0.4
2021-09-04T00:00:00.000Z,מעל גיל 60,12,0,13,0.9,,7.9
2021-09-05T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,,0
2021-09-05T00:00:00.000Z,כלל האוכלוסיה,10,0,14,0.2,,0.4
2021-09-05T00:00:00.000Z,מעל גיל 60,9,0,13,0.7,,7.9
2021-09-06T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-09-06T00:00:00.000Z,כלל האוכלוסיה,14,0,9,0.2,,0.2
2021-09-06T00:00:00.000Z,מעל גיל 60,14,0,8,1,,4.9
2021-09-07T00:00:00.000Z,כלל האוכלוסיה,11,0,16,0.2,,0.4
2021-09-07T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-09-07T00:00:00.000Z,מעל גיל 60,11,0,14,0.8,,8.6
2021-09-08T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-09-08T00:00:00.000Z,מעל גיל 60,15,0,12,1.1,,7.4
2021-09-08T00:00:00.000Z,כלל האוכלוסיה,15,0,14,0.3,,0.4
2021-09-09T00:00:00.000Z,מעל גיל 60,6,0,12,0.4,,7.4
2021-09-09T00:00:00.000Z,כלל האוכלוסיה,7,0,14,0.1,,0.4
2021-09-09T00:00:00.000Z,מתחת לגיל 60,1,0,2,0,,0.1
2021-09-10T00:00:00.000Z,כלל האוכלוסיה,9,0,7,0.2,,0.2
2021-09-10T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,,0
2021-09-10T00:00:00.000Z,מעל גיל 60,8,0,6,0.6,,3.7
2021-09-11T00:00:00.000Z,מעל גיל 60,15,0,11,1.1,,6.8
2021-09-11T00:00:00.000Z,כלל האוכלוסיה,15,0,12,0.3,,0.3
2021-09-11T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-09-12T00:00:00.000Z,מעל גיל 60,9,0,11,0.6,,6.9
2021-09-12T00:00:00.000Z,כלל האוכלוסיה,9,0,13,0.2,,0.4
2021-09-12T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-09-13T00:00:00.000Z,מעל גיל 60,7,0,9,0.5,,5.6
2021-09-13T00:00:00.000Z,מתחת לגיל 60,0,0,4,0,,0.1
2021-09-13T00:00:00.000Z,כלל האוכלוסיה,7,0,13,0.1,,0.4
2021-09-14T00:00:00.000Z,כלל האוכלוסיה,7,0,22,0.1,,0.6
2021-09-14T00:00:00.000Z,מתחת לגיל 60,1,0,2,0,,0.1
2021-09-14T00:00:00.000Z,מעל גיל 60,6,0,20,0.4,,12.5
2021-09-15T00:00:00.000Z,מתחת לגיל 60,3,0,0,0.1,,0
2021-09-15T00:00:00.000Z,כלל האוכלוסיה,9,0,11,0.2,,0.3
2021-09-15T00:00:00.000Z,מעל גיל 60,6,0,11,0.4,,6.9
2021-09-16T00:00:00.000Z,מעל גיל 60,6,0,13,0.4,,8.2
2021-09-16T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-09-16T00:00:00.000Z,כלל האוכלוסיה,6,0,15,0.1,,0.4
2021-09-17T00:00:00.000Z,מתחת לגיל 60,1,0,2,0,,0.1
2021-09-17T00:00:00.000Z,כלל האוכלוסיה,6,0,11,0.1,,0.3
2021-09-17T00:00:00.000Z,מעל גיל 60,5,0,9,0.4,,5.7
2021-09-18T00:00:00.000Z,מעל גיל 60,6,0,10,0.4,,6.3
2021-09-18T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-09-18T00:00:00.000Z,כלל האוכלוסיה,6,0,11,0.1,,0.3
2021-09-19T00:00:00.000Z,כלל האוכלוסיה,11,0,17,0.2,,0.5
2021-09-19T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,,0
2021-09-19T00:00:00.000Z,מעל גיל 60,10,0,16,0.7,,10.1
2021-09-20T00:00:00.000Z,מעל גיל 60,3,0,12,0.2,,7.6
2021-09-20T00:00:00.000Z,כלל האוכלוסיה,3,0,12,0.1,,0.3
2021-09-20T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-09-21T00:00:00.000Z,כלל האוכלוסיה,7,0,10,0.1,,0.3
2021-09-21T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,,0
2021-09-21T00:00:00.000Z,מעל גיל 60,6,0,9,0.4,,5.7
2021-09-22T00:00:00.000Z,מעל גיל 60,6,0,9,0.4,,5.7
2021-09-22T00:00:00.000Z,מתחת לגיל 60,3,0,1,0.1,,0
2021-09-22T00:00:00.000Z,כלל האוכלוסיה,9,0,10,0.2,,0.3
2021-09-23T00:00:00.000Z,כלל האוכלוסיה,7,0,12,0.1,,0.3
2021-09-23T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-09-23T00:00:00.000Z,מעל גיל 60,7,0,12,0.5,,7.7
2021-09-24T00:00:00.000Z,מתחת לגיל 60,2,0,2,0,,0.1
2021-09-24T00:00:00.000Z,מעל גיל 60,7,0,10,0.5,,6.4
2021-09-24T00:00:00.000Z,כלל האוכלוסיה,9,0,12,0.2,,0.3
2021-09-25T00:00:00.000Z,מעל גיל 60,7,0,12,0.5,,7.7
2021-09-25T00:00:00.000Z,כלל האוכלוסיה,7,0,17,0.1,,0.5
2021-09-25T00:00:00.000Z,מתחת לגיל 60,0,0,5,0,,0.1
2021-09-26T00:00:00.000Z,מעל גיל 60,2,0,10,0.1,,6.4
2021-09-26T00:00:00.000Z,כלל האוכלוסיה,2,0,12,0,,0.3
2021-09-26T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-09-27T00:00:00.000Z,כלל האוכלוסיה,7,0,9,0.1,,0.3
2021-09-27T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-09-27T00:00:00.000Z,מעל גיל 60,7,0,7,0.5,,4.5
2021-09-28T00:00:00.000Z,מעל גיל 60,8,0,10,0.6,,6.5
2021-09-28T00:00:00.000Z,כלל האוכלוסיה,8,0,11,0.1,,0.3
2021-09-28T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-09-29T00:00:00.000Z,מעל גיל 60,5,0,9,0.4,,5.8
2021-09-29T00:00:00.000Z,מתחת לגיל 60,0,0,9,0,,0.3
2021-09-29T00:00:00.000Z,כלל האוכלוסיה,5,0,18,0.1,,0.5
2021-09-30T00:00:00.000Z,כלל האוכלוסיה,6,0,8,0.1,,0.2
2021-09-30T00:00:00.000Z,מעל גיל 60,6,0,5,0.4,,3.3
2021-09-30T00:00:00.000Z,מתחת לגיל 60,0,0,3,0,,0.1
2021-10-01T00:00:00.000Z,מתחת לגיל 60,1,0,2,0,,0.1
2021-10-01T00:00:00.000Z,מעל גיל 60,7,0,12,0.5,,7.8
2021-10-01T00:00:00.000Z,כלל האוכלוסיה,8,0,14,0.1,,0.4
2021-10-02T00:00:00.000Z,מעל גיל 60,8,0,7,0.6,,4.6
2021-10-02T00:00:00.000Z,כלל האוכלוסיה,8,0,9,0.1,,0.3
2021-10-02T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-10-03T00:00:00.000Z,מעל גיל 60,6,0,13,0.4,,8.5
2021-10-03T00:00:00.000Z,כלל האוכלוסיה,8,0,15,0.1,,0.4
2021-10-03T00:00:00.000Z,מתחת לגיל 60,2,0,2,0,,0.1
2021-10-04T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-10-04T00:00:00.000Z,כלל האוכלוסיה,2,0,8,0,,0.2
2021-10-04T00:00:00.000Z,מעל גיל 60,2,0,6,0.1,,4
2021-10-05T00:00:00.000Z,מעל גיל 60,3,0,9,0.2,,5.9
2021-10-05T00:00:00.000Z,מתחת לגיל 60,2,0,1,0,,0
2021-10-05T00:00:00.000Z,כלל האוכלוסיה,5,0,10,0.1,,0.3
2021-10-06T00:00:00.000Z,כלל האוכלוסיה,7,0,8,0.1,,0.2
2021-10-06T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,,0
2021-10-06T00:00:00.000Z,מעל גיל 60,6,0,7,0.4,,4.6
2021-10-07T00:00:00.000Z,מתחת לגיל 60,0,0,4,0,,0.1
2021-10-07T00:00:00.000Z,מעל גיל 60,4,0,9,0.3,,6
2021-10-07T00:00:00.000Z,כלל האוכלוסיה,4,0,13,0.1,,0.4
2021-10-08T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-10-08T00:00:00.000Z,מעל גיל 60,3,0,3,0.2,,2
2021-10-08T00:00:00.000Z,כלל האוכלוסיה,3,0,3,0,,0.1
2021-10-09T00:00:00.000Z,מעל גיל 60,3,0,8,0.2,,5.4
2021-10-09T00:00:00.000Z,כלל האוכלוסיה,4,0,8,0.1,,0.2
2021-10-09T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,,0
2021-10-10T00:00:00.000Z,מעל גיל 60,3,0,9,0.2,,6.1
2021-10-10T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-10-10T00:00:00.000Z,כלל האוכלוסיה,3,0,10,0,,0.3
2021-10-11T00:00:00.000Z,מעל גיל 60,3,0,10,0.2,,6.8
2021-10-11T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-10-11T00:00:00.000Z,כלל האוכלוסיה,3,0,10,0,,0.3
2021-10-12T00:00:00.000Z,מעל גיל 60,1,0,9,0.1,,6.1
2021-10-12T00:00:00.000Z,כלל האוכלוסיה,1,0,9,0,,0.3
2021-10-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-10-13T00:00:00.000Z,כלל האוכלוסיה,3,0,8,0,,0.2
2021-10-13T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-10-13T00:00:00.000Z,מעל גיל 60,3,0,6,0.2,,4.1
2021-10-14T00:00:00.000Z,מעל גיל 60,3,0,10,0.2,,6.9
2021-10-14T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-10-14T00:00:00.000Z,כלל האוכלוסיה,3,0,11,0,,0.3
2021-10-15T00:00:00.000Z,מעל גיל 60,3,0,7,0.2,,4.8
2021-10-15T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-10-15T00:00:00.000Z,כלל האוכלוסיה,3,0,7,0,,0.2
2021-10-16T00:00:00.000Z,כלל האוכלוסיה,2,0,6,0,,0.2
2021-10-16T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-10-16T00:00:00.000Z,מעל גיל 60,2,0,6,0.1,,4.2
2021-10-17T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-10-17T00:00:00.000Z,כלל האוכלוסיה,1,0,5,0,,0.1
2021-10-17T00:00:00.000Z,מעל גיל 60,1,0,5,0.1,,3.5
2021-10-18T00:00:00.000Z,מעל גיל 60,3,0,4,0.2,,2.8
2021-10-18T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-10-18T00:00:00.000Z,כלל האוכלוסיה,3,0,6,0,,0.2
2021-10-19T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-10-19T00:00:00.000Z,כלל האוכלוסיה,1,1,1,0,,0
2021-10-19T00:00:00.000Z,מעל גיל 60,1,1,0,0.1,,0
2021-10-20T00:00:00.000Z,מעל גיל 60,2,0,4,0.1,,2.8
2021-10-20T00:00:00.000Z,כלל האוכלוסיה,3,0,5,0,0,0.1
2021-10-20T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2021-10-21T00:00:00.000Z,כלל האוכלוסיה,2,1,4,0,0.1,0.1
2021-10-21T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2021-10-21T00:00:00.000Z,מעל גיל 60,1,1,3,0.1,0.9,2.1
2021-10-22T00:00:00.000Z,מעל גיל 60,3,0,1,0.2,0,0.7
2021-10-22T00:00:00.000Z,כלל האוכלוסיה,3,0,1,0.1,0,0
2021-10-22T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-10-23T00:00:00.000Z,כלל האוכלוסיה,2,0,6,0,0,0.2
2021-10-23T00:00:00.000Z,מעל גיל 60,2,0,3,0.2,0,2.1
2021-10-23T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2021-10-24T00:00:00.000Z,מעל גיל 60,0,1,3,0,1,2.1
2021-10-24T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2021-10-24T00:00:00.000Z,כלל האוכלוסיה,0,1,5,0,0.1,0.1
2021-10-25T00:00:00.000Z,כלל האוכלוסיה,2,2,7,0,0.2,0.2
2021-10-25T00:00:00.000Z,מעל גיל 60,2,2,6,0.2,1.9,4.4
2021-10-25T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-10-26T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-10-26T00:00:00.000Z,מעל גיל 60,2,1,6,0.2,1,4.4
2021-10-26T00:00:00.000Z,כלל האוכלוסיה,2,1,6,0,0.1,0.2
2021-10-27T00:00:00.000Z,כלל האוכלוסיה,2,0,3,0,0,0.1
2021-10-27T00:00:00.000Z,מעל גיל 60,2,0,3,0.2,0,2.2
2021-10-27T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-10-28T00:00:00.000Z,מעל גיל 60,1,1,1,0.1,1,0.8
2021-10-28T00:00:00.000Z,מתחת לגיל 60,2,0,2,0.1,0,0.1
2021-10-28T00:00:00.000Z,כלל האוכלוסיה,3,1,3,0.1,0.1,0.1
2021-10-29T00:00:00.000Z,כלל האוכלוסיה,2,1,3,0,0.1,0.1
2021-10-29T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-10-29T00:00:00.000Z,מעל גיל 60,2,1,2,0.2,1,1.5
2021-10-30T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-10-30T00:00:00.000Z,כלל האוכלוסיה,0,1,2,0,0.1,0.1
2021-10-30T00:00:00.000Z,מתחת לגיל 60,0,1,1,0,0.1,0
2021-10-31T00:00:00.000Z,מעל גיל 60,0,1,1,0,1,0.8
2021-10-31T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-10-31T00:00:00.000Z,כלל האוכלוסיה,0,1,1,0,0.1,0
2021-11-01T00:00:00.000Z,מעל גיל 60,0,0,2,0,0,1.5
2021-11-01T00:00:00.000Z,כלל האוכלוסיה,0,0,4,0,0,0.1
2021-11-01T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2021-11-02T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2021-11-02T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-11-02T00:00:00.000Z,כלל האוכלוסיה,0,0,3,0,0,0.1
2021-11-03T00:00:00.000Z,מעל גיל 60,1,1,3,0.1,1,2.3
2021-11-03T00:00:00.000Z,כלל האוכלוסיה,1,1,3,0,0.1,0.1
2021-11-03T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-04T00:00:00.000Z,מעל גיל 60,0,3,1,0,2.9,0.8
2021-11-04T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2021-11-04T00:00:00.000Z,כלל האוכלוסיה,1,3,2,0,0.3,0.1
2021-11-05T00:00:00.000Z,כלל האוכלוסיה,0,1,0,0,0.1,0
2021-11-05T00:00:00.000Z,מעל גיל 60,0,1,0,0,1,0
2021-11-05T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-06T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-11-06T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-06T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-11-07T00:00:00.000Z,מעל גיל 60,0,0,3,0,0,2.3
2021-11-07T00:00:00.000Z,כלל האוכלוסיה,0,0,4,0,0,0.1
2021-11-07T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-11-08T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.8
2021-11-08T00:00:00.000Z,מתחת לגיל 60,0,1,0,0,0.1,0
2021-11-08T00:00:00.000Z,כלל האוכלוסיה,1,1,1,0,0.1,0
2021-11-09T00:00:00.000Z,כלל האוכלוסיה,1,1,4,0,0.1,0.1
2021-11-09T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-09T00:00:00.000Z,מעל גיל 60,1,1,4,0.1,1,3.1
2021-11-10T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-11-10T00:00:00.000Z,מעל גיל 60,0,1,3,0,1,2.3
2021-11-10T00:00:00.000Z,כלל האוכלוסיה,0,1,4,0,0.1,0.1
2021-11-11T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,0,0.1
2021-11-11T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-11T00:00:00.000Z,מעל גיל 60,0,0,2,0,0,1.6
2021-11-12T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,0,0
2021-11-12T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.8
2021-11-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-13T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-13T00:00:00.000Z,כלל האוכלוסיה,0,1,1,0,0.1,0
2021-11-13T00:00:00.000Z,מעל גיל 60,0,1,1,0,1,0.8
2021-11-14T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,0,0
2021-11-14T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-14T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-11-15T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2021-11-15T00:00:00.000Z,מעל גיל 60,0,0,3,0,0,2.4
2021-11-15T00:00:00.000Z,כלל האוכלוסיה,0,0,5,0,0,0.2
2021-11-16T00:00:00.000Z,כלל האוכלוסיה,1,0,3,0,0,0.1
2021-11-16T00:00:00.000Z,מעל גיל 60,1,0,2,0.1,0,1.6
2021-11-16T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-11-17T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-17T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-11-17T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-11-18T00:00:00.000Z,כלל האוכלוסיה,0,0,3,0,0,0.1
2021-11-18T00:00:00.000Z,מעל גיל 60,0,0,3,0,0,2.4
2021-11-18T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-19T00:00:00.000Z,מעל גיל 60,0,0,3,0,0,2.4
2021-11-19T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-19T00:00:00.000Z,כלל האוכלוסיה,0,0,3,0,0,0.1
2021-11-20T00:00:00.000Z,מעל גיל 60,0,0,4,0,0,3.2
2021-11-20T00:00:00.000Z,כלל האוכלוסיה,0,0,4,0,0,0.1
2021-11-20T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-21T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-21T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-11-21T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-11-22T00:00:00.000Z,כלל האוכלוסיה,0,1,1,0,0.1,0
2021-11-22T00:00:00.000Z,מעל גיל 60,0,1,1,0,1,0.8
2021-11-22T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-23T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-11-23T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-23T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,0,0
2021-11-24T00:00:00.000Z,כלל האוכלוסיה,1,0,2,0,0,0.1
2021-11-24T00:00:00.000Z,מעל גיל 60,1,0,2,0.1,0,1.6
2021-11-24T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-25T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-11-25T00:00:00.000Z,כלל האוכלוסיה,1,0,2,0,0,0.1
2021-11-25T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.8
2021-11-26T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-26T00:00:00.000Z,מעל גיל 60,0,0,2,0,0,1.6
2021-11-26T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,0,0.1
2021-11-27T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-11-27T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-11-27T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-11-28T00:00:00.000Z,כלל האוכלוסיה,0,0,3,0,0,0.1
2021-11-28T00:00:00.000Z,מעל גיל 60,0,0,3,0,0,2.4
2021-11-28T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-11-29T00:00:00.000Z,מעל גיל 60,0,1,1,0,1,0.8
2021-11-29T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-11-29T00:00:00.000Z,כלל האוכלוסיה,0,1,2,0,0.1,0.1
2021-11-30T00:00:00.000Z,מעל גיל 60,0,1,1,0,1,0.8
2021-11-30T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-11-30T00:00:00.000Z,כלל האוכלוסיה,0,1,2,0,0.1,0.1
2021-12-01T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-12-01T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-12-01T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-02T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-02T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,0,0
2021-12-02T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.8
2021-12-03T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-03T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-12-03T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-12-04T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-04T00:00:00.000Z,מעל גיל 60,0,0,2,0,0,1.6
2021-12-04T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,0,0.1
2021-12-05T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,0,0
2021-12-05T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-05T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,0,0
2021-12-06T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-06T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,0,0
2021-12-06T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.8
2021-12-07T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-12-07T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2021-12-07T00:00:00.000Z,כלל האוכלוסיה,0,0,3,0,0,0.1
2021-12-08T00:00:00.000Z,מעל גיל 60,0,0,3,0,0,2.5
2021-12-08T00:00:00.000Z,כלל האוכלוסיה,0,0,6,0,0,0.2
2021-12-08T00:00:00.000Z,מתחת לגיל 60,0,0,3,0,0,0.1
2021-12-09T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-12-09T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-12-09T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-12-10T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-12-10T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,0,0.1
2021-12-10T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-12-11T00:00:00.000Z,כלל האוכלוסיה,0,1,0,0,0.1,0
2021-12-11T00:00:00.000Z,מעל גיל 60,0,1,0,0,1,0
2021-12-11T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-12T00:00:00.000Z,כלל האוכלוסיה,0,1,1,0,0.1,0
2021-12-12T00:00:00.000Z,מעל גיל 60,0,1,1,0,1,0.8
2021-12-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-13T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2021-12-13T00:00:00.000Z,כלל האוכלוסיה,0,0,4,0,0,0.1
2021-12-13T00:00:00.000Z,מעל גיל 60,0,0,2,0,0,1.7
2021-12-14T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-12-14T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-12-14T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-15T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-15T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-12-15T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.8
2021-12-16T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,0,0
2021-12-16T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,0,0
2021-12-16T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-17T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-12-17T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,0,0
2021-12-17T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,0,0
2021-12-18T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-18T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,0,0
2021-12-18T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.8
2021-12-19T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-12-19T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.9
2021-12-19T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,0,0.1
2021-12-20T00:00:00.000Z,כלל האוכלוסיה,0,1,1,0,0.1,0
2021-12-20T00:00:00.000Z,מעל גיל 60,0,1,1,0,1,0.9
2021-12-20T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-21T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-21T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-12-21T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,0,0
2021-12-22T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-12-22T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,0,0
2021-12-22T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
