_id,first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_newly_tested,weekly_cases,weekly_deceased
1,2020-03-15,2020-03-21,0-19,לא ידוע,30.0,30.0,0.0,0.0
2,2020-03-15,2020-03-21,0-19,זכר,1085.0,1033.0,36.0,0.0
3,2020-03-15,2020-03-21,0-19,נקבה,895.0,859.0,39.0,0.0
4,2020-03-15,2020-03-21,20-24,זכר,695.0,650.0,106.0,0.0
5,2020-03-15,2020-03-21,20-24,לא ידוע,<15,<15,0.0,0.0
6,2020-03-15,2020-03-21,20-24,נקבה,620.0,601.0,34.0,0.0
7,2020-03-15,2020-03-21,25-29,נקבה,747.0,714.0,49.0,0.0
8,2020-03-15,2020-03-21,25-29,לא ידוע,<15,<15,<15,0.0
9,2020-03-15,2020-03-21,25-29,זכר,591.0,566.0,50.0,0.0
10,2020-03-15,2020-03-21,30-34,נקבה,702.0,643.0,41.0,0.0
11,2020-03-15,2020-03-21,30-34,זכר,660.0,607.0,69.0,0.0
12,2020-03-15,2020-03-21,30-34,לא ידוע,<15,<15,0.0,0.0
13,2020-03-15,2020-03-21,35-39,לא ידוע,<15,<15,0.0,0.0
14,2020-03-15,2020-03-21,35-39,נקבה,519.0,492.0,26.0,0.0
15,2020-03-15,2020-03-21,35-39,זכר,581.0,531.0,55.0,0.0
16,2020-03-15,2020-03-21,40-44,נקבה,477.0,433.0,22.0,0.0
17,2020-03-15,2020-03-21,40-44,לא ידוע,<15,<15,0.0,0.0
18,2020-03-15,2020-03-21,40-44,זכר,421.0,389.0,34.0,0.0
19,2020-03-15,2020-03-21,45-49,לא ידוע,<15,<15,0.0,0.0
20,2020-03-15,2020-03-21,45-49,נקבה,386.0,368.0,19.0,0.0
21,2020-03-15,2020-03-21,45-49,זכר,368.0,327.0,41.0,0.0
22,2020-03-15,2020-03-21,50-54,זכר,302.0,273.0,38.0,0.0
23,2020-03-15,2020-03-21,50-54,לא ידוע,<15,<15,0.0,0.0
24,2020-03-15,2020-03-21,50-54,נקבה,388.0,366.0,24.0,0.0
25,2020-03-15,2020-03-21,55-59,נקבה,352.0,326.0,25.0,0.0
26,2020-03-15,2020-03-21,55-59,לא ידוע,<15,<15,0.0,0.0
27,2020-03-15,2020-03-21,55-59,זכר,213.0,190.0,26.0,0.0
28,2020-03-15,2020-03-21,60-64,זכר,250.0,222.0,23.0,0.0
29,2020-03-15,2020-03-21,60-64,נקבה,301.0,282.0,25.0,0.0
30,2020-03-15,2020-03-21,60-64,לא ידוע,0.0,0.0,0.0,0.0
31,2020-03-15,2020-03-21,65-69,נקבה,233.0,207.0,17.0,0.0
32,2020-03-15,2020-03-21,65-69,זכר,265.0,232.0,35.0,0.0
33,2020-03-15,2020-03-21,65-69,לא ידוע,0.0,0.0,0.0,0.0
34,2020-03-15,2020-03-21,70-74,לא ידוע,<15,<15,0.0,0.0
35,2020-03-15,2020-03-21,70-74,נקבה,165.0,145.0,20.0,0.0
36,2020-03-15,2020-03-21,70-74,זכר,215.0,180.0,31.0,0.0
37,2020-03-15,2020-03-21,75-79,נקבה,87.0,80.0,<15,0.0
38,2020-03-15,2020-03-21,75-79,זכר,114.0,103.0,<15,0.0
39,2020-03-15,2020-03-21,75-79,לא ידוע,0.0,0.0,0.0,0.0
40,2020-03-15,2020-03-21,80+,זכר,183.0,162.0,<15,<15
41,2020-03-15,2020-03-21,80+,לא ידוע,0.0,0.0,0.0,0.0
42,2020-03-15,2020-03-21,80+,נקבה,226.0,191.0,<15,0.0
43,2020-03-15,2020-03-21,NULL,זכר,274.0,254.0,<15,0.0
44,2020-03-15,2020-03-21,NULL,נקבה,296.0,275.0,<15,0.0
45,2020-03-15,2020-03-21,NULL,לא ידוע,39.0,36.0,0.0,0.0
46,2020-03-22,2020-03-28,0-19,לא ידוע,79.0,78.0,0.0,0.0
47,2020-03-22,2020-03-28,0-19,זכר,2419.0,2272.0,188.0,0.0
48,2020-03-22,2020-03-28,0-19,נקבה,2213.0,2073.0,166.0,0.0
49,2020-03-22,2020-03-28,20-24,זכר,2073.0,1891.0,220.0,0.0
50,2020-03-22,2020-03-28,20-24,לא ידוע,126.0,123.0,0.0,0.0
51,2020-03-22,2020-03-28,20-24,נקבה,2128.0,2006.0,155.0,0.0
52,2020-03-22,2020-03-28,25-29,נקבה,2167.0,2008.0,118.0,0.0
53,2020-03-22,2020-03-28,25-29,לא ידוע,55.0,55.0,<15,0.0
54,2020-03-22,2020-03-28,25-29,זכר,2021.0,1869.0,170.0,0.0
55,2020-03-22,2020-03-28,30-34,נקבה,1797.0,1636.0,117.0,0.0
56,2020-03-22,2020-03-28,30-34,זכר,1858.0,1680.0,130.0,0.0
57,2020-03-22,2020-03-28,30-34,לא ידוע,33.0,33.0,0.0,0.0
58,2020-03-22,2020-03-28,35-39,לא ידוע,18.0,18.0,0.0,0.0
59,2020-03-22,2020-03-28,35-39,נקבה,1511.0,1407.0,78.0,0.0
60,2020-03-22,2020-03-28,35-39,זכר,1570.0,1385.0,125.0,0.0
61,2020-03-22,2020-03-28,40-44,נקבה,1285.0,1180.0,72.0,0.0
62,2020-03-22,2020-03-28,40-44,לא ידוע,<15,<15,0.0,0.0
63,2020-03-22,2020-03-28,40-44,זכר,1197.0,1100.0,91.0,0.0
64,2020-03-22,2020-03-28,45-49,לא ידוע,15.0,15.0,0.0,0.0
65,2020-03-22,2020-03-28,45-49,נקבה,1208.0,1130.0,89.0,0.0
66,2020-03-22,2020-03-28,45-49,זכר,1066.0,964.0,133.0,0.0
67,2020-03-22,2020-03-28,50-54,זכר,800.0,728.0,121.0,0.0
68,2020-03-22,2020-03-28,50-54,לא ידוע,<15,<15,0.0,0.0
69,2020-03-22,2020-03-28,50-54,נקבה,1126.0,1037.0,96.0,0.0
70,2020-03-22,2020-03-28,55-59,נקבה,1038.0,947.0,84.0,0.0
71,2020-03-22,2020-03-28,55-59,לא ידוע,<15,<15,0.0,0.0
72,2020-03-22,2020-03-28,55-59,זכר,786.0,728.0,140.0,0.0
73,2020-03-22,2020-03-28,60-64,זכר,902.0,805.0,126.0,<15
74,2020-03-22,2020-03-28,60-64,נקבה,934.0,861.0,80.0,0.0
75,2020-03-22,2020-03-28,60-64,לא ידוע,<15,<15,0.0,0.0
76,2020-03-22,2020-03-28,65-69,נקבה,599.0,551.0,62.0,<15
77,2020-03-22,2020-03-28,65-69,זכר,683.0,614.0,86.0,0.0
78,2020-03-22,2020-03-28,65-69,לא ידוע,<15,<15,0.0,0.0
79,2020-03-22,2020-03-28,70-74,לא ידוע,<15,<15,0.0,0.0
80,2020-03-22,2020-03-28,70-74,נקבה,444.0,375.0,38.0,0.0
81,2020-03-22,2020-03-28,70-74,זכר,476.0,407.0,66.0,<15
82,2020-03-22,2020-03-28,75-79,נקבה,249.0,212.0,22.0,0.0
83,2020-03-22,2020-03-28,75-79,זכר,285.0,241.0,45.0,<15
84,2020-03-22,2020-03-28,75-79,לא ידוע,<15,<15,0.0,0.0
85,2020-03-22,2020-03-28,80+,זכר,466.0,397.0,37.0,<15
86,2020-03-22,2020-03-28,80+,לא ידוע,<15,<15,0.0,0.0
87,2020-03-22,2020-03-28,80+,נקבה,688.0,602.0,33.0,<15
88,2020-03-22,2020-03-28,NULL,זכר,576.0,519.0,18.0,0.0
89,2020-03-22,2020-03-28,NULL,נקבה,465.0,425.0,<15,0.0
90,2020-03-22,2020-03-28,NULL,לא ידוע,185.0,179.0,<15,0.0
91,2020-03-29,2020-04-04,0-19,לא ידוע,73.0,72.0,<15,0.0
92,2020-03-29,2020-04-04,0-19,זכר,3564.0,3218.0,372.0,0.0
93,2020-03-29,2020-04-04,0-19,נקבה,3177.0,2860.0,320.0,0.0
94,2020-03-29,2020-04-04,20-24,זכר,4813.0,4220.0,340.0,0.0
95,2020-03-29,2020-04-04,20-24,לא ידוע,65.0,63.0,0.0,0.0
96,2020-03-29,2020-04-04,20-24,נקבה,4052.0,3685.0,233.0,0.0
97,2020-03-29,2020-04-04,25-29,נקבה,2947.0,2522.0,168.0,0.0
98,2020-03-29,2020-04-04,25-29,לא ידוע,30.0,29.0,0.0,0.0
99,2020-03-29,2020-04-04,25-29,זכר,3320.0,2925.0,231.0,0.0
100,2020-03-29,2020-04-04,30-34,נקבה,2673.0,2302.0,108.0,0.0
101,2020-03-29,2020-04-04,30-34,זכר,3066.0,2587.0,189.0,0.0
102,2020-03-29,2020-04-04,30-34,לא ידוע,29.0,28.0,0.0,0.0
103,2020-03-29,2020-04-04,35-39,לא ידוע,15.0,15.0,0.0,0.0
104,2020-03-29,2020-04-04,35-39,נקבה,2193.0,1893.0,101.0,0.0
105,2020-03-29,2020-04-04,35-39,זכר,2638.0,2215.0,150.0,0.0
106,2020-03-29,2020-04-04,40-44,נקבה,2104.0,1815.0,118.0,0.0
107,2020-03-29,2020-04-04,40-44,לא ידוע,20.0,20.0,0.0,0.0
108,2020-03-29,2020-04-04,40-44,זכר,2134.0,1814.0,175.0,0.0
109,2020-03-29,2020-04-04,45-49,לא ידוע,<15,<15,0.0,0.0
110,2020-03-29,2020-04-04,45-49,נקבה,2027.0,1756.0,107.0,0.0
111,2020-03-29,2020-04-04,45-49,זכר,1888.0,1585.0,170.0,0.0
112,2020-03-29,2020-04-04,50-54,זכר,1634.0,1373.0,137.0,0.0
113,2020-03-29,2020-04-04,50-54,לא ידוע,<15,<15,0.0,0.0
114,2020-03-29,2020-04-04,50-54,נקבה,1903.0,1639.0,103.0,<15
115,2020-03-29,2020-04-04,55-59,נקבה,1745.0,1508.0,129.0,0.0
116,2020-03-29,2020-04-04,55-59,לא ידוע,21.0,20.0,0.0,0.0
117,2020-03-29,2020-04-04,55-59,זכר,1501.0,1277.0,158.0,0.0
118,2020-03-29,2020-04-04,60-64,זכר,1471.0,1244.0,150.0,0.0
119,2020-03-29,2020-04-04,60-64,נקבה,1364.0,1177.0,109.0,0.0
120,2020-03-29,2020-04-04,60-64,לא ידוע,19.0,19.0,0.0,0.0
121,2020-03-29,2020-04-04,65-69,נקבה,884.0,760.0,77.0,<15
122,2020-03-29,2020-04-04,65-69,זכר,1186.0,958.0,128.0,<15
123,2020-03-29,2020-04-04,65-69,לא ידוע,<15,<15,0.0,0.0
124,2020-03-29,2020-04-04,70-74,לא ידוע,<15,<15,0.0,0.0
125,2020-03-29,2020-04-04,70-74,נקבה,639.0,546.0,58.0,<15
126,2020-03-29,2020-04-04,70-74,זכר,784.0,631.0,94.0,<15
127,2020-03-29,2020-04-04,75-79,נקבה,382.0,317.0,35.0,0.0
128,2020-03-29,2020-04-04,75-79,זכר,422.0,321.0,55.0,<15
129,2020-03-29,2020-04-04,75-79,לא ידוע,<15,<15,0.0,0.0
130,2020-03-29,2020-04-04,80+,זכר,832.0,693.0,80.0,<15
131,2020-03-29,2020-04-04,80+,לא ידוע,<15,<15,0.0,0.0
132,2020-03-29,2020-04-04,80+,נקבה,1108.0,919.0,97.0,<15
133,2020-03-29,2020-04-04,NULL,זכר,771.0,672.0,36.0,0.0
134,2020-03-29,2020-04-04,NULL,נקבה,753.0,640.0,24.0,0.0
135,2020-03-29,2020-04-04,NULL,לא ידוע,145.0,140.0,<15,0.0
136,2020-04-05,2020-04-11,0-19,לא ידוע,84.0,84.0,0.0,0.0
137,2020-04-05,2020-04-11,0-19,זכר,3526.0,2854.0,356.0,<15
138,2020-04-05,2020-04-11,0-19,נקבה,2766.0,2192.0,268.0,0.0
139,2020-04-05,2020-04-11,20-24,זכר,3484.0,2698.0,218.0,0.0
140,2020-04-05,2020-04-11,20-24,לא ידוע,86.0,86.0,<15,0.0
141,2020-04-05,2020-04-11,20-24,נקבה,2800.0,2201.0,171.0,0.0
142,2020-04-05,2020-04-11,25-29,נקבה,2259.0,1748.0,101.0,0.0
143,2020-04-05,2020-04-11,25-29,לא ידוע,48.0,45.0,0.0,0.0
144,2020-04-05,2020-04-11,25-29,זכר,2863.0,2264.0,150.0,0.0
145,2020-04-05,2020-04-11,30-34,נקבה,1906.0,1495.0,72.0,0.0
146,2020-04-05,2020-04-11,30-34,זכר,2507.0,1957.0,115.0,0.0
147,2020-04-05,2020-04-11,30-34,לא ידוע,29.0,29.0,0.0,0.0
148,2020-04-05,2020-04-11,35-39,לא ידוע,20.0,20.0,0.0,0.0
149,2020-04-05,2020-04-11,35-39,נקבה,1583.0,1232.0,64.0,0.0
150,2020-04-05,2020-04-11,35-39,זכר,2000.0,1536.0,76.0,<15
151,2020-04-05,2020-04-11,40-44,נקבה,1508.0,1194.0,73.0,0.0
152,2020-04-05,2020-04-11,40-44,לא ידוע,29.0,28.0,0.0,0.0
153,2020-04-05,2020-04-11,40-44,זכר,1711.0,1343.0,85.0,0.0
154,2020-04-05,2020-04-11,45-49,לא ידוע,31.0,31.0,0.0,0.0
155,2020-04-05,2020-04-11,45-49,נקבה,1597.0,1217.0,83.0,0.0
156,2020-04-05,2020-04-11,45-49,זכר,1667.0,1275.0,88.0,0.0
157,2020-04-05,2020-04-11,50-54,זכר,1489.0,1142.0,79.0,0.0
158,2020-04-05,2020-04-11,50-54,לא ידוע,19.0,19.0,0.0,0.0
159,2020-04-05,2020-04-11,50-54,נקבה,1532.0,1156.0,80.0,<15
160,2020-04-05,2020-04-11,55-59,נקבה,1357.0,1051.0,73.0,0.0
161,2020-04-05,2020-04-11,55-59,לא ידוע,19.0,18.0,0.0,0.0
162,2020-04-05,2020-04-11,55-59,זכר,1417.0,1064.0,82.0,0.0
163,2020-04-05,2020-04-11,60-64,זכר,1274.0,921.0,79.0,<15
164,2020-04-05,2020-04-11,60-64,נקבה,1130.0,864.0,53.0,<15
165,2020-04-05,2020-04-11,60-64,לא ידוע,20.0,20.0,0.0,0.0
166,2020-04-05,2020-04-11,65-69,נקבה,864.0,656.0,38.0,<15
167,2020-04-05,2020-04-11,65-69,זכר,1032.0,725.0,60.0,<15
168,2020-04-05,2020-04-11,65-69,לא ידוע,<15,<15,0.0,0.0
169,2020-04-05,2020-04-11,70-74,לא ידוע,<15,<15,0.0,0.0
170,2020-04-05,2020-04-11,70-74,נקבה,686.0,520.0,42.0,<15
171,2020-04-05,2020-04-11,70-74,זכר,778.0,527.0,41.0,<15
172,2020-04-05,2020-04-11,75-79,נקבה,494.0,371.0,28.0,<15
173,2020-04-05,2020-04-11,75-79,זכר,487.0,329.0,20.0,<15
174,2020-04-05,2020-04-11,75-79,לא ידוע,<15,<15,0.0,0.0
175,2020-04-05,2020-04-11,80+,זכר,1020.0,730.0,49.0,<15
176,2020-04-05,2020-04-11,80+,לא ידוע,<15,<15,0.0,0.0
177,2020-04-05,2020-04-11,80+,נקבה,1846.0,1379.0,94.0,25.0
178,2020-04-05,2020-04-11,NULL,זכר,701.0,590.0,28.0,0.0
179,2020-04-05,2020-04-11,NULL,נקבה,604.0,473.0,20.0,0.0
180,2020-04-05,2020-04-11,NULL,לא ידוע,140.0,132.0,<15,0.0
181,2020-04-12,2020-04-18,0-19,לא ידוע,78.0,76.0,0.0,0.0
182,2020-04-12,2020-04-18,0-19,זכר,5029.0,3250.0,330.0,0.0
183,2020-04-12,2020-04-18,0-19,נקבה,4300.0,2750.0,383.0,0.0
184,2020-04-12,2020-04-18,20-24,זכר,4448.0,2940.0,191.0,0.0
185,2020-04-12,2020-04-18,20-24,לא ידוע,46.0,44.0,0.0,0.0
186,2020-04-12,2020-04-18,20-24,נקבה,3486.0,2319.0,156.0,0.0
187,2020-04-12,2020-04-18,25-29,נקבה,3129.0,2121.0,88.0,0.0
188,2020-04-12,2020-04-18,25-29,לא ידוע,37.0,34.0,0.0,0.0
189,2020-04-12,2020-04-18,25-29,זכר,3943.0,2690.0,110.0,0.0
190,2020-04-12,2020-04-18,30-34,נקבה,2663.0,1887.0,75.0,0.0
191,2020-04-12,2020-04-18,30-34,זכר,3375.0,2271.0,78.0,0.0
192,2020-04-12,2020-04-18,30-34,לא ידוע,22.0,22.0,0.0,0.0
193,2020-04-12,2020-04-18,35-39,לא ידוע,20.0,20.0,0.0,0.0
194,2020-04-12,2020-04-18,35-39,נקבה,2458.0,1795.0,59.0,0.0
195,2020-04-12,2020-04-18,35-39,זכר,2795.0,1891.0,78.0,0.0
196,2020-04-12,2020-04-18,40-44,נקבה,2387.0,1759.0,65.0,<15
197,2020-04-12,2020-04-18,40-44,לא ידוע,19.0,19.0,0.0,0.0
198,2020-04-12,2020-04-18,40-44,זכר,2519.0,1680.0,64.0,0.0
199,2020-04-12,2020-04-18,45-49,לא ידוע,17.0,17.0,0.0,0.0
200,2020-04-12,2020-04-18,45-49,נקבה,2601.0,1862.0,92.0,0.0
201,2020-04-12,2020-04-18,45-49,זכר,2501.0,1588.0,78.0,0.0
202,2020-04-12,2020-04-18,50-54,זכר,2278.0,1459.0,79.0,0.0
203,2020-04-12,2020-04-18,50-54,לא ידוע,17.0,17.0,0.0,0.0
204,2020-04-12,2020-04-18,50-54,נקבה,2374.0,1727.0,72.0,0.0
205,2020-04-12,2020-04-18,55-59,נקבה,2273.0,1634.0,45.0,0.0
206,2020-04-12,2020-04-18,55-59,לא ידוע,21.0,21.0,0.0,0.0
207,2020-04-12,2020-04-18,55-59,זכר,2022.0,1202.0,61.0,0.0
208,2020-04-12,2020-04-18,60-64,זכר,1993.0,1232.0,47.0,<15
209,2020-04-12,2020-04-18,60-64,נקבה,1944.0,1428.0,46.0,0.0
210,2020-04-12,2020-04-18,60-64,לא ידוע,30.0,30.0,0.0,0.0
211,2020-04-12,2020-04-18,65-69,נקבה,1477.0,1118.0,31.0,0.0
212,2020-04-12,2020-04-18,65-69,זכר,1608.0,1012.0,42.0,<15
213,2020-04-12,2020-04-18,65-69,לא ידוע,<15,<15,0.0,0.0
214,2020-04-12,2020-04-18,70-74,לא ידוע,15.0,15.0,0.0,0.0
215,2020-04-12,2020-04-18,70-74,נקבה,1392.0,1084.0,38.0,<15
216,2020-04-12,2020-04-18,70-74,זכר,1374.0,939.0,32.0,<15
217,2020-04-12,2020-04-18,75-79,נקבה,1098.0,882.0,27.0,<15
218,2020-04-12,2020-04-18,75-79,זכר,920.0,652.0,17.0,<15
219,2020-04-12,2020-04-18,75-79,לא ידוע,<15,<15,0.0,0.0
220,2020-04-12,2020-04-18,80+,זכר,2758.0,2176.0,45.0,18.0
221,2020-04-12,2020-04-18,80+,לא ידוע,24.0,24.0,0.0,0.0
222,2020-04-12,2020-04-18,80+,נקבה,6044.0,5073.0,80.0,26.0
223,2020-04-12,2020-04-18,NULL,זכר,1236.0,888.0,40.0,0.0
224,2020-04-12,2020-04-18,NULL,נקבה,1314.0,1034.0,26.0,0.0
225,2020-04-12,2020-04-18,NULL,לא ידוע,478.0,466.0,<15,0.0
226,2020-04-19,2020-04-25,0-19,לא ידוע,284.0,267.0,<15,0.0
227,2020-04-19,2020-04-25,0-19,זכר,6784.0,4526.0,350.0,0.0
228,2020-04-19,2020-04-25,0-19,נקבה,5414.0,3462.0,291.0,0.0
229,2020-04-19,2020-04-25,20-24,זכר,5225.0,3631.0,125.0,0.0
230,2020-04-19,2020-04-25,20-24,לא ידוע,35.0,33.0,0.0,0.0
231,2020-04-19,2020-04-25,20-24,נקבה,3845.0,2622.0,106.0,0.0
232,2020-04-19,2020-04-25,25-29,נקבה,3665.0,2635.0,78.0,0.0
233,2020-04-19,2020-04-25,25-29,לא ידוע,16.0,<15,0.0,0.0
234,2020-04-19,2020-04-25,25-29,זכר,4421.0,3056.0,80.0,0.0
235,2020-04-19,2020-04-25,30-34,נקבה,3232.0,2333.0,46.0,<15
236,2020-04-19,2020-04-25,30-34,זכר,3760.0,2677.0,55.0,0.0
237,2020-04-19,2020-04-25,30-34,לא ידוע,25.0,25.0,0.0,0.0
238,2020-04-19,2020-04-25,35-39,לא ידוע,23.0,23.0,0.0,0.0
239,2020-04-19,2020-04-25,35-39,נקבה,2798.0,2074.0,42.0,0.0
240,2020-04-19,2020-04-25,35-39,זכר,3118.0,2249.0,42.0,0.0
241,2020-04-19,2020-04-25,40-44,נקבה,2745.0,1959.0,48.0,0.0
242,2020-04-19,2020-04-25,40-44,לא ידוע,<15,<15,0.0,0.0
243,2020-04-19,2020-04-25,40-44,זכר,2813.0,2053.0,37.0,0.0
244,2020-04-19,2020-04-25,45-49,לא ידוע,<15,<15,0.0,0.0
245,2020-04-19,2020-04-25,45-49,נקבה,2900.0,2025.0,44.0,0.0
246,2020-04-19,2020-04-25,45-49,זכר,2719.0,1912.0,48.0,<15
247,2020-04-19,2020-04-25,50-54,זכר,2236.0,1562.0,42.0,0.0
248,2020-04-19,2020-04-25,50-54,לא ידוע,<15,<15,0.0,0.0
249,2020-04-19,2020-04-25,50-54,נקבה,2757.0,1974.0,33.0,<15
250,2020-04-19,2020-04-25,55-59,נקבה,2525.0,1741.0,39.0,<15
251,2020-04-19,2020-04-25,55-59,לא ידוע,<15,<15,0.0,0.0
252,2020-04-19,2020-04-25,55-59,זכר,2123.0,1376.0,23.0,<15
253,2020-04-19,2020-04-25,60-64,זכר,1992.0,1298.0,21.0,<15
254,2020-04-19,2020-04-25,60-64,נקבה,2209.0,1518.0,24.0,0.0
255,2020-04-19,2020-04-25,60-64,לא ידוע,<15,<15,0.0,0.0
256,2020-04-19,2020-04-25,65-69,נקבה,1722.0,1232.0,16.0,0.0
257,2020-04-19,2020-04-25,65-69,זכר,1776.0,1148.0,16.0,<15
258,2020-04-19,2020-04-25,65-69,לא ידוע,<15,<15,0.0,0.0
259,2020-04-19,2020-04-25,70-74,לא ידוע,<15,<15,0.0,0.0
260,2020-04-19,2020-04-25,70-74,נקבה,1638.0,1184.0,<15,<15
261,2020-04-19,2020-04-25,70-74,זכר,1613.0,1061.0,16.0,<15
262,2020-04-19,2020-04-25,75-79,נקבה,1359.0,1000.0,15.0,<15
263,2020-04-19,2020-04-25,75-79,זכר,1054.0,692.0,<15,<15
264,2020-04-19,2020-04-25,75-79,לא ידוע,0.0,0.0,0.0,0.0
265,2020-04-19,2020-04-25,80+,זכר,2971.0,2105.0,26.0,<15
266,2020-04-19,2020-04-25,80+,לא ידוע,<15,<15,0.0,0.0
267,2020-04-19,2020-04-25,80+,נקבה,6332.0,4795.0,39.0,<15
268,2020-04-19,2020-04-25,NULL,זכר,1269.0,986.0,<15,0.0
269,2020-04-19,2020-04-25,NULL,נקבה,1447.0,1263.0,21.0,0.0
270,2020-04-19,2020-04-25,NULL,לא ידוע,200.0,193.0,<15,0.0
271,2020-04-26,2020-05-02,0-19,לא ידוע,215.0,200.0,<15,0.0
272,2020-04-26,2020-05-02,0-19,זכר,5228.0,3173.0,155.0,0.0
273,2020-04-26,2020-05-02,0-19,נקבה,3904.0,2111.0,125.0,0.0
274,2020-04-26,2020-05-02,20-24,זכר,3563.0,2348.0,64.0,0.0
275,2020-04-26,2020-05-02,20-24,לא ידוע,<15,<15,<15,0.0
276,2020-04-26,2020-05-02,20-24,נקבה,2765.0,1737.0,41.0,0.0
277,2020-04-26,2020-05-02,25-29,נקבה,2605.0,1719.0,31.0,0.0
278,2020-04-26,2020-05-02,25-29,לא ידוע,<15,<15,0.0,0.0
279,2020-04-26,2020-05-02,25-29,זכר,2774.0,1744.0,39.0,0.0
280,2020-04-26,2020-05-02,30-34,נקבה,2325.0,1606.0,22.0,0.0
281,2020-04-26,2020-05-02,30-34,זכר,2509.0,1695.0,25.0,0.0
282,2020-04-26,2020-05-02,30-34,לא ידוע,<15,<15,0.0,0.0
283,2020-04-26,2020-05-02,35-39,לא ידוע,<15,<15,0.0,0.0
284,2020-04-26,2020-05-02,35-39,נקבה,2134.0,1480.0,21.0,0.0
285,2020-04-26,2020-05-02,35-39,זכר,2224.0,1480.0,15.0,0.0
286,2020-04-26,2020-05-02,40-44,נקבה,2032.0,1356.0,18.0,0.0
287,2020-04-26,2020-05-02,40-44,לא ידוע,<15,<15,0.0,0.0
288,2020-04-26,2020-05-02,40-44,זכר,2125.0,1447.0,<15,0.0
289,2020-04-26,2020-05-02,45-49,לא ידוע,<15,<15,0.0,0.0
290,2020-04-26,2020-05-02,45-49,נקבה,2167.0,1450.0,17.0,0.0
291,2020-04-26,2020-05-02,45-49,זכר,1990.0,1331.0,16.0,0.0
292,2020-04-26,2020-05-02,50-54,זכר,1838.0,1186.0,<15,0.0
293,2020-04-26,2020-05-02,50-54,לא ידוע,<15,<15,0.0,0.0
294,2020-04-26,2020-05-02,50-54,נקבה,1971.0,1322.0,<15,0.0
295,2020-04-26,2020-05-02,55-59,נקבה,1861.0,1228.0,18.0,0.0
296,2020-04-26,2020-05-02,55-59,לא ידוע,<15,<15,0.0,0.0
297,2020-04-26,2020-05-02,55-59,זכר,1689.0,1063.0,<15,0.0
298,2020-04-26,2020-05-02,60-64,זכר,1567.0,949.0,<15,<15
299,2020-04-26,2020-05-02,60-64,נקבה,1699.0,1154.0,<15,<15
300,2020-04-26,2020-05-02,60-64,לא ידוע,<15,<15,0.0,0.0
301,2020-04-26,2020-05-02,65-69,נקבה,1402.0,970.0,<15,<15
302,2020-04-26,2020-05-02,65-69,זכר,1424.0,901.0,<15,0.0
303,2020-04-26,2020-05-02,65-69,לא ידוע,<15,<15,0.0,0.0
304,2020-04-26,2020-05-02,70-74,לא ידוע,<15,<15,<15,0.0
305,2020-04-26,2020-05-02,70-74,נקבה,1232.0,780.0,<15,<15
306,2020-04-26,2020-05-02,70-74,זכר,1240.0,748.0,<15,<15
307,2020-04-26,2020-05-02,75-79,נקבה,899.0,591.0,<15,0.0
308,2020-04-26,2020-05-02,75-79,זכר,786.0,475.0,<15,<15
309,2020-04-26,2020-05-02,75-79,לא ידוע,<15,<15,0.0,0.0
310,2020-04-26,2020-05-02,80+,זכר,2232.0,1350.0,<15,15.0
311,2020-04-26,2020-05-02,80+,לא ידוע,<15,<15,0.0,0.0
312,2020-04-26,2020-05-02,80+,נקבה,4568.0,2994.0,19.0,<15
313,2020-04-26,2020-05-02,NULL,זכר,1199.0,920.0,22.0,0.0
314,2020-04-26,2020-05-02,NULL,נקבה,1181.0,988.0,<15,0.0
315,2020-04-26,2020-05-02,NULL,לא ידוע,50.0,47.0,<15,0.0
316,2020-05-03,2020-05-09,0-19,לא ידוע,62.0,51.0,<15,0.0
317,2020-05-03,2020-05-09,0-19,זכר,3532.0,2225.0,50.0,0.0
318,2020-05-03,2020-05-09,0-19,נקבה,2924.0,1799.0,40.0,0.0
319,2020-05-03,2020-05-09,20-24,זכר,2261.0,1445.0,25.0,0.0
320,2020-05-03,2020-05-09,20-24,לא ידוע,<15,<15,<15,0.0
321,2020-05-03,2020-05-09,20-24,נקבה,2209.0,1390.0,17.0,0.0
322,2020-05-03,2020-05-09,25-29,נקבה,2375.0,1579.0,<15,0.0
323,2020-05-03,2020-05-09,25-29,לא ידוע,<15,<15,0.0,0.0
324,2020-05-03,2020-05-09,25-29,זכר,2211.0,1469.0,<15,0.0
325,2020-05-03,2020-05-09,30-34,נקבה,2232.0,1549.0,<15,0.0
326,2020-05-03,2020-05-09,30-34,זכר,2112.0,1431.0,<15,0.0
327,2020-05-03,2020-05-09,30-34,לא ידוע,<15,<15,0.0,0.0
328,2020-05-03,2020-05-09,35-39,לא ידוע,<15,<15,0.0,0.0
329,2020-05-03,2020-05-09,35-39,נקבה,2139.0,1564.0,<15,0.0
330,2020-05-03,2020-05-09,35-39,זכר,2009.0,1438.0,<15,0.0
331,2020-05-03,2020-05-09,40-44,נקבה,2553.0,1889.0,<15,0.0
332,2020-05-03,2020-05-09,40-44,לא ידוע,<15,<15,0.0,0.0
333,2020-05-03,2020-05-09,40-44,זכר,1854.0,1404.0,<15,<15
334,2020-05-03,2020-05-09,45-49,לא ידוע,<15,<15,0.0,0.0
335,2020-05-03,2020-05-09,45-49,נקבה,2032.0,1380.0,<15,0.0
